name;brand;price;ingredients;rating;sub-category;category;benefit
Cica Acne Spot;NPURE;Rp58.650;Centella Asiatica Extract Granactive Acne Peptide (Oligopeptide-10, Oryza Sativa Bran Extract, Boswellia Serrata Extract, Honey Extract) Salicylic Acid Sulfur Calamine (Zinc Carbonate & Iron Oxide/CI 77499) Zinc PCA Niacinamide Milk Protein;4.8;Acne Cream;Treatment;melawan bakteri penyebab jerawat pada kulit tanpa menyebabkan iritasi. mengatasi jerawat. memberikan efek menenangkan dan dapat mengurangi kulit kemerahan. membantu membersihkan pori-pori dari kotoran dan mengurangi minyak berlebih.
Trueve 2% BHA Acne Spot Gel;TRUEVE;Rp96.620;BHA 2%, PROBIOTIC, CICA, CERAMIDE;4;Acne Cream;Treatment;merawat area kulit yang berjerawat, melawan bakteri penyebab jerawat, serta menenangkan kemerahan akibat jerawat.
Blemish Control Spot Banishing Gel;SUKIN;Rp131.250;Water (Aqua), Aloe Barbadensis Leaf Juice, Cetearyl Olivate, Sorbitan Olivate, Epilobium Angustifolium Flower/Leaf/Stem Extract (Willowherb), Cydonia Oblonga Leaf Extract (Quince), Salicylic Acid, Cocos Nucifera (Coconut) Fruit Extract, Moringa Oleifera Leaf Extract, Zingiber Officinal (Ginger) Root Extract, Mentha Piperita (Peppermint) Leaf Extract, Salvia Officinalis (Sage) Extract, Chamomilla Recutita (Matricaria) Flower Extract (Chamomile), Camellia Sinensis Leaf Extract (Green Tea/White Tea), Tocopherol (Vitamin E), Eucalyptus Citriodora Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Lavandula Angustifolia (Lavender) Oil, Glycerin, Xanthan Gum, Sorbic Acid, Benzyl Alcohol, Phenoxyethanol, Limonene, Linalool.;5;Acne Cream;Treatment;melawan bakteri penyebab jerawat, Menenangkan dan mengurangi kemerahan, Membersihkan kulit dari kotoran, bakteri, dan sel kulit mati yang menyumbat pori-pori, Mengurangi tampilan pori-pori dan kilau berlebih
Licorice Moonlight Axillary Treatment;NPURE;Rp59.000;Water, Cyclopentasiloxane, Cyclohexasiloxane, Dipropylene Glycol, Niacinamide, Pentylene Glycol, 1,2-Hexanediol, Polyacrylamide, C13-14 isoparaffin, Hydroxyacetophenone, Propanediol, Dimethicone/Vinyl Dimethicone Crosspolymer, Allantoin, Octenidine HCl, Laureth-7, Sodium Phytate, Butylene Glycol, Dipotassium Glycyrrhizate, Tocopheryl Acetate, Galactomyces Ferment Filtrate, Palmitoyl Tetrapeptide-10, Hydrogenated Lecithin, Cholesterol, Glycerin, Glycyrrhiza Uralensis (Licorice) Root Extract, Caprylic/Capric Triglyceride, Chitosan, Cetyl Palmitate, Sorbitan Stearate, Polysorbate 80, Ceramide NP, Phenoxyethanol, Sodium Benzoate, Citric Acid, Polyglyceryl-10 Laurate, Tocopherol, Ethylhexylglycerin, Fragrance(Parfum).;5;Acne Cream;Treatment;Membantu mencerahkan, melembapkan, dan membuat kulit menjadi lebih halus. membantu melawan bakteri penyebab bau badan.
Blue Tanzylene Sensitive Barrier Moisturizer 40ml;HAPLE;Rp149.000;Aqua, Cyclopentasiloxane, Isohexadecane, Chamomilla Recutita (Matricaria) Flower Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Inositol, Polysorbate 20, Tanacetum Annum (Blue Tansy) Oil, Azulene, Ceramide EOP, Ceramide NS, Ceramide NP, Ceramide AS, Ceramide AP, Palmitoyl Tripeptide-38, Sodium Hyaluronate, Panthenol, Bisabolol, Allantoin, Dipotassium Glycyrrhizate, Glyceryl Monostearate, PEG-100 Stearate, Tetrasodium EDTA, Triethanolamine, Phenoxyethanol.;4.6;Acne Cream;Treatment;Membantu merawat dan menjaga skin barrier, Menenangkan kulit, Melembapkan, Membantu menyejukkan kulit yang teriritasi ringan / inflamasi, Mencegah tanda-tanda penuaan dini
Sensitive Skin Care AcnePro Biome Acne Spot Gel;LABORE;Rp142.000;Aqua, Niacinamide, Glycerin, Aluminum Starch Octenylsuccinate, Polycitronellol Acetate, Butylene Glycol, Trehalose, Undecane, Sodium Acrylates Copolymer, Cyclopentasiloxane, Dimethicone, Propanediol, Tridecane, Bisabolol, Lecithin, 1,2-Hexanediol, Maltodextrin, Chlorphenesin, Allantoin, Dimethicone Crosspolymer, Glycine Soja Oil, Glyceryl Polyacrylate, Madecassoside, Disodium EDTA, Lactobacillus Ferment, Caprylhydroxamic Acid, Aminomethyl Propanol, PEG-8, Pentylene Glycol, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Citrate, Salicylic Acid, Phragmites Karka Extract, Poria Cocos Extract, Citric Acid, Sodium Benzoate, Retinol, Dimethiconol, Carbomer, Isostearamidopropyl Ethyldimonium Ethosulfate, Sodium Hydroxide, Propylene Glycol, Acacia Senegal Gum, Tocopherol, Carthamus Tinctorius Seed Oil, Olea Europaea Fruit Oil, Propylene Glycol Alginate.;4.5;Acne Cream;Treatment;mengatasi berbagai jenis jerawat, seperti papule, pustule, hingga nodule
HALE Smooth Like Butter Bifida & 5 Ceramides Cream Moisturizer;HALE;Rp131.970;Water, Glycerin, Butylene Glycol, Glycereth-26, Methyl Gluceth-20, Mangifera Indica (Mango) Seed Butter, 1,2-Hexanediol, Limnanthes Alba (Meadowfoam) Seed Oil, Caprylyl Methicone, Pentaerythrityl Tetraethylhexanoate, Phytosteryl/Behenyl/Octyldodecyl Lauroyl Glutamate, Niacinamide, Panthenol, Polyglyceryl-3 Methylglucose Distearate, Polyacrylate Crosspolymer-6, Cetearyl Alcohol, Glyceryl Stearate, Cetearyl Olivate, Cetyl Alcohol, Sorbitan Olivate, Hydrogenated Lecithin, Caprylic/Capric Triglyceride, Sodium Hyaluronate, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Allantoin, Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Xanthan Gum, Ceramide NP, Disodium EDTA, t-Butyl Alcohol, Dextrin, Theobroma Cacao (Cocoa) Seed Extract, Phenoxyethanol, Ethylhexylglycerin, Tocopherol, Bifida Ferment Lysate, Stearic Acid, Beta Vulgaris (Beet) Root Extract, Ceramide NS, Cholesterol, Phytosphingosine, Ceramide AP, Ceramide AS, Ceramide EOP;4.9;Acne Cream;Treatment;menghidrasi dan melembapkan sampai ke dalam kulit
R.E.D Blemish Clear Soothing Spot Balm;DR.G;Rp341.100;Aqua, Dipropylene Glycol, Butylene Glycol, Phenyl Trimethicone, Triethylhexanoin, Vinyl Dimethicone, Cetearyl Alcohol, Panthenol, Niacinamide, PCA Dimethicone, Pentylene Glycol, Polyglyceryl-3 Methylglucose Distearate, Tranexamic Acid, 1,2-Hexanediol, C14-22 Alcohols, Glyceryl Stearate SE, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Cetearyl Olivate, Sorbitan Olivate, Madecassoside, Hydroxyacetophenone, C12-20 Alkyl Glucoside, Xanthan Gum, Dipotassium Glycyrrhizate, Asiaticoside, Disodium EDTA, Centella Asiatica Leaf Extract, Portulaca Oleracea Extract, Beta-Glucan, Glycerin, Asiatic Acid, Madecassic Acid, Glycyrrhiza Glabra Root Extract.;4.8;Acne Cream;Treatment;merawat blemish skin dan membuatnya tetap lembap. membuat kulit tetap terhidrasi, lembut dan cerah berseri.  menenangkan untuk kulit yang rentan berjerawat. menghilangkan bekas jerawat, mengembalikan warna kulit merata dan mencerahkan kulit.
Bee Clear Acne Treatment Extra Formula;ADARA COSMETICS;Rp38.480;Aqua, Glycerin, Niacinamide, Tromethamine, Carbomer, Salicylic Acid, Phenoxyethanol, PEG-8, Sodium Caproyl/Lauroyl Lactylate, Triethyl Citrate, Chlorphenesin, Dipotassium Glycyrrhizate, Butylene Glycol, Disodium EDTA, Panthenol, Isostearamidopropyl Ethyldimonium Ethosulfate, Sodium Hydroxide, Propylene Glycol, Boswellia Serrata Extract, Honey ( Mel ) Extract, Oryza Sativa Bran Extract, Sodium Benzoate, Hydrolyzed Hyaluronic Acid, Bee Venom, Oligopeptide-10, Carthamus Tinctorius Seed Oil, Olea Europaea ( Olive ) Fruit Oil, Bromelain, Papain.;5;Acne Cream;Treatment;mempercepat proses penyembuhan jerawat tanpa iritasi, Membunuh Bakteri Jerawat, mengontrol produksi sebum dan menghilangkan bekas jerawat, Membersihkan pori - pori, memperbaiki struktur kulit agar jerawat tidak muncul kembali, Mengurangi Inflamasi 
Cica Dark Spot;NPURE;Rp67.150;Ascorbyl Tetraisopalmitate Propanediol Centella Asiatica Leaf Water Tocopheryl Acetate Ferulic Acid Betaine Bisabolol Allantoin Caffeine;4.8;Acne Cream;Treatment;membantu menyamarkan noda hitam dan bekas jerawat. Berfungsi melawan bakteri penyebab jerawat pada kulit tanpa menyebabkan iritasi. mengatasi jerawat.  memberikan efek menenangkan dan dapat mengurangi kulit kemerahan. membersihkan pori-pori dari kotoran dan mengurangi minyak berlebih.
