name;brand;price;ingredients;rating;sub-category;category;benefit
Mugwort Gel Cleanser;I'M FROM;Rp314.100;Artemisia Princeps Extract(60%), Water, Sodium C14-16 Olefin Sulfonate, Lauryl Hydroxysultaine, Glycerin, 1,2-Hexanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Sodium Methyl Cocoyl Taurate, Sodium Chloride, Tromethamine, Hexadecene, Tetradecene, Sodium Sulfate, Artemisia Vulgaris Oil, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Ocimum Sanctum Leaf Extract, Disodium EDTA, Curcuma Longa (Turmeric) Root Extract, Dextrin, Theobroma Cacao (Cocoa) Extract, Corallina Officinalis Extract;5;Cleansing Gel;Cleanser;membersihkan kulit wajah secara mendalam hingga pori-pori tanpa menimbulkan rasa iritasi. menenangkan dan melembapakan kulit ketika membersihkan kulit dari sisa make up dan suncreen
Bio Treasure Korea Bamboo Acne Treatment Gel Cleanser;BIO-ESSENCE;Rp81.000;Water, Ammonium Lauryl Sulfate, Melia Azadirachta Leaf Extra, Sodium Cocoyl, Alaninate, Cocamidopropyl Betaine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butylene Glycol, Peg-8, Lactic Acid, Niacinamide, Euglena Gracilis Extract, Tocopherol, Phyllostachis Bambusoides Juice, Sodium Hydroxide, Glycerin, Fragrance Methylhexyglycerin, Phenoxyethanol, Methylchloroisothiazolinone, Methylisothiazolinone;4;Cleansing Gel;Cleanser;membantu untuk merawat kulit wajah berjerawat tanpa membuat iritasi.
KEANA Baking Soda Cleansing Gel;KEANA NADESHIKO;Rp209.000;Water, Dipropylene Glycol, PEG-7 Glyceryl Cocoate, PEG-20 Glyceryl Isostearate, PEG-20 Glyceryl Triisostearate, Phenoxyethanol, Carbomer, Potassium Hydroxide, Glycosyl Trehalose, Hydrogenated Starch Hydrolysate, Glycol Distearate, Onsen-Sui, Dipoptassium Glycyrrhizate, Fragrance, Tocopherol, Butylene Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Bicarbonate, Cucumis Sativus (Cucumber) Fruit Extract;5;Cleansing Gel;Cleanser;melembutkan sel kulit mati dan membersihkan komedo sampai ke dalam pori-pori, sekaligus membersihkan riasan.
Sukin Brightening Radiance Gel Cleanser 125ml Pump;SUKIN;Rp195.000;Water (Aqua), Cocamidopropyl Betaine, Sodium Lauroyl Methyl Isethionate, Bromelain, Terminalia Ferdinandiana Fruit Extract (Kakadu Plum), Squalane, Ananas Sativus (Pineapple) Fruit Extract, Carica Papaya (Papaya) Fruit Extract, Mangifera Indica (Mango) Fruit Extract, Carthamus Tinctorius (Safflower) Extract, Mangifera Indica (Mango) Seed Butter, Glyceryl Stearate, Glycerin, Glucose, Tetrasodium Glutamate Diacetate, Polyquaternium-10, Citric Acid, Phenoxyethanol, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Fragrance (Parfum), Limonene, Natural Fragrance, Component of Natural Fragrance;4.7;Cleansing Gel;Cleanser;Membersihkan kotoran, polusi, sel kulit mati dan sisa makeup tanpa meninggalkan rasa kering/ kesat
Glowing Apricot Face Cleanser;ST. IVES;Rp102.000;;5;Cleansing Gel;Cleanser;menghilangkan debu, minyak, dan kotoran dari permukaan kulit wajah agar terlihat lembap dan bercahaya
Bioderma Sebium Gel Moussant - Oil Rebalancing Foaming Gel Cleanser;BIODERMA;Rp 142.500 - Rp 244.000;AQUA/WATER/EAU, SODIUM COCOAMPHOACETATE, SODIUM LAURETH SULFATE, METHYLPROPANEDIOL, DISODIUM EDTA, MANNITOL, XYLITOL, RHAMNOSE, FRUCTOOLIGOSACCHARIDES, ZINC SULFATE, COPPER SULFATE, GINKGO BILOBA LEAF EXTRACT, PEG-90 GLYCERYL ISOSTEARATE, LACTIC ACID, LAURETH-2, POTASSIUM SORBATE, SODIUM CHLORIDE, PROPYLENE GLYCOL, SODIUM HYDROXIDE, FRAGRANCE (PARFUM).;4.8;Cleansing Gel;Cleanser;Pembersih wajah yang dapat mengurangi minyak berlebih tanpa membuat kulit kering, Minyak berlebih berkurang hingga 68%, Jerawat berkurang hingga 23%
Noni Probiotics Cleanse Me Softly Gel Cleanser;NPURE;Rp 35.000 - Rp 69.000;Morinda Citrifolia Fruit Extract, Probiotics 9 Complex, Chamomile Extract, Bisabolol, Betaine, Allantoin, Quillaja Saponaria Bark Extract, Ceramide NP, Mild Surfactants.;5;Cleansing Gel;Cleanser;membersihkan kulit wajah dari debu dan kotoran tanpa mengganggu keutuhan barrier kulit, sehingga dapat menjaga barrier kulit tetap sehat.
Balanced Gel Cleanser;TULUS;Rp 79.000 - Rp 159.000;Water, Glycerin, Coco-Betaine, Xanthan Gum, Sodium Chloride, Coco-Glucoside, Glyceryl Caprylate, Caprylyl Glycol, Decyl Glucoside, Betaine, Butylene Glycol, Sodium Cocoyl Isethionate, Disodium EDTA, Panthenol, 1,2-Hexanediol, Anthemis Nobilis Flower Extract, Citric Acid, Quillaja Saponaria Bark Extract, Allantoin, Caffeine, Camellia Sinensis Leaf Extract, Sodium PCA, Propylene Glycol, Avena Sativa (Oat) Kernel Extract, Phenoxyethanol, Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Ethylhexylglycerin.;5;Cleansing Gel;Cleanser;memiliki kandungan ph yang seimbang, tidak mengikis saat membersihkan riasan wajah, kotoran, dan minyak untuk hasil wajah yang berseri dan cerah. menghidrasi dan menyegarkan kulit sembari membersihkan kotoran yang menyumbat pori-pori tanpa mengurangi kelembaban kulit.
All Day Vitamin Clean & Mild Facial Cleanser;JUMISO;Rp250.000;Water, Cocamidopropyl Betaine, Acrylates Copolymer, Glycerin, 1,2-Hexanediol, Ascorbic Acid, Salicylic Acid, Chlorhexidine Digluconate, Citrus Paradisi Peel Oil, Coptis Japonica Root Extract, Hippophae Rhamnoides Extract, Brassica Campestris Extract, Honey Extract, Citrus Unshiu Peel Extract, Daucus Carota Sativa Root Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine.;0;Cleansing Gel;Cleanser;menjaga kondisi kulit yang sehat. membersihkan sebum di dalam pori-pori serta merawat dan mencerahkan kulit.
Sekkisei Clear Wellness Cleansing Gel;KOSE;Rp303.400;Job's Tears Seed Extract,Mugwort Extract, Botanical Exfoliators, Alpinia speciosa leaf extract, Peony extract, Noni juice, Glycerin.;4.8;Cleansing Gel;Cleanser;efektif mengangkat makeup, kotoran, dan sel kulit mati tanpa gesekan berlebih. Dilengkapi dengan bahan alami yang memperkuat skin barrier dan melindungi kulit dari iritasi serta faktor lingkungan.
