name;brand;price;ingredients;rating;sub-category;category;benefit
Gummy Sheet Mask Collagen Milk Sticker;ABIB;Rp33.600;Water, Dipropylene Glycol, Niacinamide, Glycerin, Isopentyldiol, Cetearyl Ethylhexanoate, Butylene Glycol, Polyglyceryl-3 Methylglucose Distearate, Panthenol, 1,2-Hexanediol, Glyceryl Stearate SE, Neopentyl Glycol Diheptanoate, Carbomer, Glyceryl Caprylate, Lactobacillus/Soymilk Ferment Filtrate, Collagen Extract, Tromethamine, Xanthan Gum, Ethylhexylglycerin, Methyl Glucose Sesquistearate, Adenosine, Paeonia Suffruticosa Root Extract, Centella Asiatica Extract, Chamomilla Recutita (Matricaria) Flower Extract, Pantolactone, Rosmarinus Officinalis (Rosemary) Leaf Extract, Hydrogenated Lecithin, Asiaticoside, Asiatic Acid, Madecassic Acid, Polyglyceryl-10 Laurate, Tripeptide-1, Copper Tripeptide-1, Acetyl Tetrapeptide-5, Acetyl Tetrapeptide-2, Palmitoyl Pentapeptide-4, Palmitoyl Tripeptide-1, Hexapeptide-9,Hexapeptide-11, Palmitoyl Tripeptide-5, Disodium EDTA.;0;Sheet Mask;Face Mask;Menutrisi dan meningkatkan elastisitas kulit, Menenangkan kulit, Meningkatkan elastisitas kulit setelah satu kali pemakaian. Melembapkan dan mencerahkan kulit
Vita Genic Jelly Mask Relaxing;BANOBAGI;Rp13.900;Water, Methylpropanediol, Glycerin, Niacinamide, Panthenol, Sodium Hyaluronate, Trehalose, Aloe Barbadensis Leaf Extract, Retinyl Palmitate, Thiamine Hcl, Riboflavin, Niacin, Carnitine Hcl, Pantothenic Acid, Biotin, Folic Acid, Ascorbic Acid, Tocopherol, Allantoin, Dipotassium Glycyrrhizate, Adenosine, Xanthan Gum, Tromethamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium EDTA, Hydroxyacetophenone, 1,2-Hexanediol;4.8;Sheet Mask;Face Mask;Menenangkan dan meredakan kulit yang stres, Melembapkan kulit kering dan sensitif, Menyehatkan kulit, Membantu proses penyembuhan kulit.
Vita Essential Mask;MEDIHEAL;Rp23.920;Water, Glycerin, Dipropylene Glycol, Niacinamide, 1,2-Hexanediol, Diethoxyethyl Succinate, Citrus Unshiu Peel Extract, Hippophae Rhamnoides Extract, Arginine, Panthenol, Carbomer, Trehalose, Betaine, Propanediol, Polyglyceryl-10 Laurate, Xanthan Gum, Allantoin, Tocopherol, Sodium Polyacrylate, Butylene Glycol, Ethylhexylglycerin, Caprylyl Glycol, Tocopheryl Acetate, Sodium Ascorbyl Phosphate, Disodium EDTA, Tremella Fuciformis Polysaccharide, Glycine, Paeonia Suffruticosa Root Extract, Glutamic Acid, Aspartic Acid, Biotin, Silica, Sodium Chloride, Hinokitiol, Histidine, Serine, Proline Threonine, Alanine Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Magnesium Chloride, Calcium Chloride, Fragrance;5;Sheet Mask;Face Mask;memberikan tampilan wajah yang lebih halus, cerah dan bercahaya, mengubah kulit Anda menjadi lebih bersinar dan lebih cerah, Mengatasi permasalahan Kulit kusam
YADAH All Day Mask Pack - Rose;YADAH;Rp33.250;Aqua, Glycerin, Rosa Centifolia Flower Water, Butylene Glycol, Dipropylene Glycol, Sorbitol, Trehalose, Allantoin, Arginine, Carbomer, Disodium EDTA, 1,2-Hexanediol, Xanthan Gum, Hydroxyacetophenone, Polyglyceryl-10 Myristate, Caprylyl Glycol, Caprylic/Capric Triglyceride, Glyceryl Acrylate/Acrylic Acid Copolymer, PVM/MA Copolymer, Sodium Hyaluronate, Rosa Damascena Flower Oil, Hydrolyzed Hyaluronic Acid, Dipotassium Glycyrrhizate, Sodium Acetylated Hyaluronate.;2.3;Sheet Mask;Face Mask;memelihara kekencangan kulit, menjaganya tetap lembap dengan hasil akhir yang menyegarkan.
Bombee Whitening Honey Mask;PAPA RECIPE;Rp37.050;Aqua, Glycerin, Dipropylene Glycol, Niacinamide, Methyl Propanediol, Propanediol, Hydroxyethylcellulose, Butylene Glycol, PEG-60 Hydrogenated Castor Oil, Trehalose, Sodium Hyaluronate, 1,2-Hexanediol, Honey Extract, Allantoin, Arginine, Carbomer, Caprylyl Glycol, Citrus Grandis Seed Extract, Coptis Japonica Root Extract, Dipotassium Glycyrrhizate, Glycyrrhiza Glabra Root Extract, Schisandra Chinensis Fruit Extract, Disodium EDTA, Acorus Gramineus Root/Stem Extract, Parfum, Glutathione, Glyceryl Acrylate/Acrylic Acid Copolymer, Panthenol, Propylene Glycol, PVM/MA Copolymer, Propolis Extract, Royal Jelly Extract, Phenoxyethanol, Camellia Sinensis Leaf Extract, Zingiber Officinale Root Extract, Perilla Ocymoides Leaf Extract, Diamond Powder.;5;Sheet Mask;Face Mask;mampu menutrisi dan menghaluskan kulit sehingga membantu menjadikan kulit Anda lebih segar dan cerah berseri.
SKIN1004 Madagascar Centella Tone Brightening Glow Mask;SKIN1004;Rp30.100;Water, Butylene Glycol, Propanediol, Niacinamide, Glycereth-26, Dipropylene Glycol, Methyl Gluceth-20, Hydroxyacetophenone, Hydroxyethyl Urea, Xanthan Gum, Caprylyl Glycol, Centella Asiatica Extract(1,000 ppm), Glycerin, Polyglyceryl-10 Laurate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Pentylene Glycol, Arginine, Xylitylglucoside, Ethylhexylglycerin, Anhydroxylitol, 1,2-Hexanediol, Madecassoside(200 ppm), Allantoin, Disodium EDTA, Xylitol, Sodium Hyaluronate, Panthenol, Decyl Glucoside, Sorbitan Isostearate, Bisabolol, Dipotassium Glycyrrhizate, Tranexamic Acid, Lactobacillus/Hibiscus Sabdariffa Flower Ferment Filtrate, Citric Acid, Tromethamine, Betaine Salicylate, Glycolipids, Gluconolactone, 3-O-Ethyl Ascorbic Acid, Capryloyl Salicylic Acid;5;Sheet Mask;Face Mask;meratakan warna kulit dan meningkatkan complexion secara keseluruhan dengan manfaat pencerah yang efektif. menyeimbangkan warna kulit yang tidak merata dan mengurangi tampilan noda serta flek hitam. memberikan kenyamanan dengan pas yang lembut tanpa terasa berat atau sesak
Snail 3D Sheet Mask;MISSHA;Rp21.900;Water, Glycerin, Snail Secretion Filtrate, Butylene Glycol, Propylene Glycol, Portulaca Oleracea Extract, Betaine, Dipotassium Glycyrrhizate, Sodium hyaluronate, Xanthan Gum, Illicium Verum (Anise) Fruit Extract, Sodium Polyacrylate, PEG-60 Hydrogenated Castor Oil, Phenoxyethanol, Carbomer, Triethanolamine, Disodium EDTA, Methylparaben, Propylparaben, 1,2-Hexanediol, Propanediol, Caprylyl Glycol, Alcohol Denat., Phenyl Trimethicone, Fragrance.;0;Sheet Mask;Face Mask;meningkatkan kondisi kulit, regenerasi, dan pemulihan kulit. membantu dalam peningkatan elastisitas dan pengurangan garis-garis halus.
Squeeze Energy Mask Heartleaf;INNISFREE;Rp 13.000 - Rp 17.500;WATER, BUTYLENE GLYCOL, DIPROPYLENE GLYCOL, GLYCERIN, GLYCERYL POLYMETHACRYLATE, 1,2-HEXANEDIOL, POLYGLYCERYL-10 LAURATE, ARGININE, CARBOMER, GLYCERYL CAPRYLATE, XANTHAN GUM, ETHYLHEXYLGLYCERIN, PAEONIA SUFFRUTICOSA ROOT EXTRACT, CENTELLA ASIATICA EXTRACT, DISODIUM EDTA, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, ROSA DAMASCENA FLOWER WATER, PYRUS COMMUNIS (PEAR) FRUIT EXTRACT, HOUTTUYNIA CORDATA EXTRACT, CUCUMIS MELO (MELON) SEED EXTRACT, DIETHYLHEXYL SODIUM SULFOSUCCINATE, IRIS FLORENTINA ROOT EXTRACT, SODIUM HYALURONATE, VETIVERIA ZIZANOIDES ROOT OIL;5;Sheet Mask;Face Mask;Membantu Menyegarkan Kulit Dengan Kelembapan Yang Menenangkan.
Mild Acidic pH Sheet Mask Jericho Rose Fit (single);ABIB;Rp33.600;Water, Glycerin, Dipropylene Glycol, Anastatica Hierochuntica Extract, 1,2-Hexanediol, Lactobacillus Ferment, Propanediol, Pentylene Glycol, Chlorella Vulgaris Extract, Glucose, Fructooligosaccharides, Fructose, Butylene Glycol, Ethylhexylglycerin, Portulaca Oleracea Extract, Cynanchum Atratum Extract, Althaea Rosea Flower Extract, Diphenyl Dimethicone, Triethylhexanoin, Hydrogenated Lecithin, Panthenol, Carbomer, Allantoin,  Caffeine, Propanediol, Polyglyceryl-10 Laurate, Caprylyl Glycol, Xanthan Gum, Tromethamine, Adenosine, Tocopherol, Dipotassium Glycyrrhizate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Sodium Phytate, Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate,  Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate,  Camellia Sinensis Seed Oil, Yeast Ferment Extract, Candida Bombicola/Glucose/Methyl Rapeseedate Ferment, Avena Sativa (Oat) Kernel Extract,  Cocos Nucifera (Coconut) Oil, Camellia Oleifera Seed Oil, Cetearyl Alcohol, Lecithin;4.8;Sheet Mask;Face Mask;merawat kekuatan alami kulit dan menjaga kesehatan kulit. menyusut ketika diaplikasikan pada kulit. membantu menjadikan kulit tampak lebih elastis dan kencang serta meningkatkan penyerapan bahan aktif pada essence.
Herb Retinol Relief Mask Pack;NACIFIC;Rp22.750;Aqua, Butylene Glycol, Glycerin, Glycereth-26, 1,2-Hexanediol, Betaine, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Arginine, Carbomer, Allantoin, Propanediol, Polyglyceryl-10 Laurate Hydroxyethylcellulose, Ethylhexylglycerin, Glyceryl Acrylate/Acrylic Acid Copolymer, Adenosine, PVM/MA Copolymer, Disodium EDTA, Dipotassium Glycyrrhizate, Citrus Aurantium Bergamia Fruit Oil, Aloe Barbadensis Extract, Sodium Acetate, Cellulose, Dipropylene Glycol, Sodium Palmitoyl Proline, Lavandula Angustifolia Extract, Rosmarinus Officinalis Extract, Origanum Vulgare Flower/Leaf/Stem Extract, Thymus Vulgaris Extract, Hydrogenated Lecithin, Polyglyceryl-10 Stearate, Panthenol, Tocopheryl Acetate, Sodium Ascorbyl Phosphate, Nymphaea Alba Flower Extract, Glyceryl Linolenate, Glyceryl Arachidonate, Biotin, Folic Acid, Thiamine HCL, Retinyl Palmitate, Pyridoxine, Cyanocobalamin.;5;Sheet Mask;Face Mask;membuat wajah lebih kencang dan kenyal. membuat kulit lebih lembap dan halus. Membuat wajah lebih kencang dan kenyal, Melembapkan kulit, Membuat kulit terasa lebih halus Kelebihan, memperkuat elastisitas kulit, melembapkan
Hyaluronic Acid Moisturizing Mask;O'SWEET SINGAPORE;Rp44.640;Aqua, Propylene Glycol, Glycerin, PPG 10 Methyl Glucose Ether, Panthenol, Pentylene Glycol, Phenoxyethanol, Ethylhexylglycerin, Carbomer, Hydroxyethylcellulose, Dipotassium glycyrrhizate, Methylparaben, Aminomethyl Pro;4.3;Sheet Mask;Face Mask;menjaga dan mengunci kelembaban kulit hingga 24 jam. kulit yang lebih kenyal, cerah dan bersinar alami.
Bombee Black Honey Mask;PAPA RECIPE;Rp37.050;Aqua, Glycerin, Dipropylene Glycol, Methylpropanediol, Propanediol, Hydroxyethylcellulose, Butylene Glycol, Polysorbate 20, Trehalose, Sodium Hyaluronate, 1,2-Hexanediol, Honey Extract, Allantoin, Arginine, Carbomer, Caprylyl Glycol, Citrus Grandis Seed Extract, Coptis Japonica Root Extract, Dipotassium Glycyrrhizate, Glycyrrhiza Glabra Root Extract, Schisandra Chinensis Fruit Extract, Caprylic/Capric Triglyceride, Disodium EDTA, Peat Water, Acorus Calamus Root Extract, Parfum, Glyceryl Acrylate/Acrylic Acid Copolymer, Panthenol, Propylene Glycol, Hydrogenated Lechitin, PVM/MA Copolymer, Ceramide NP, Cholesterol, Propolis Extract, Royal Jelly Extract, Phenoxyethanol, Camellia Sinensis Leaf Extract, Zingiber Officinale Root Extract, Perilla Ocymoides Leaf Extract.;5;Sheet Mask;Face Mask;membantu tekstur kulit yang terlihat kasar agar lebih lembut dan sehat, menghilangkan bekas komedo dan melembutkan kulit.
Madecassoside Essential Mask;MEDIHEAL;Rp25.420;Water, Niacinamide, Propanediol, Dipropylene Glycol, 1,2-Hexanediol, Hydroxyacetophenone, Trehalose, Glycerin, Sodium Acrylic Acid/MA Copolymer, Butylene Glycol, Disodium EDTA, Carbomer, Arginine, Octyldodeceth-16, Xanthan Gum, Caprylyl Glycol, Glycine, Glutamic Acid, Centella Asiatica Extract, Madecassoside (10 ppm), Aspartic Acid, Anthemis Nobilis Flower Extract, Portulaca Oleracea Extract, Gluconolactone, Sodium Polyacrylate, Sodium Chloride, Resveratrol, Centella Asiatica Flower/Leaf/Stem Extract, Centella Asiatica Leaf Extract, Centella Asiatica Root Extract, Saccharomyces Ferment, Histidine, Serine, Alanine, Threonine, Proline, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Asiaticoside, Magnesium Chloride, Calcium Chloride, Aloe Barbadensis Leaf Juice, Asiatic Acid, Madecassic Acid, Fragrance;4;Sheet Mask;Face Mask;menenangkan Kulit Sensitif & membantu meregenerasi Kulit, memberikan efek menenangkan kulit sensitif & merawat noda hitam, memaksimalkan efek melembapkan &  penyerapan formula.
No.2 Water Collagen 65% Voluming Sheet Mask;NUMBUZIN;Rp27.000;COLLAGEN EXTRACT(65%), WATER, GLYCERIN, DIPROPYLENE GLYCOL, 1,2-HEXANEDIOL, BUTYLENE GLYCOL, NIACINAMIDE, DIMETHICONE, PEG-240/HDI COPOLYMER BIS-DECYLTETRADECETH-20 ETHER, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, HYDROXYETHYLCELLULOSE, CETEARYL OLIVATE, SORBITAN OLIVATE, ETHYLHEXYLGLYCERIN, ADENOSINE, COLLAGEN, MELIA AZADIRACHTA FLOWER EXTRACT, COCCINIA INDICA FRUIT EXTRACT, MELIA AZADIRACHTA LEAF EXTRACT, SOLANUM MELONGENA (EGGPLANT) FRUIT EXTRACT, PROPANEDIOL, ALOE BARBADENSIS FLOWER EXTRACT, CURCUMA LONGA(TURMERIC) ROOT EXTRACT, CORALLINA OFFICINALIS EXTRACT, OCIMUM SANCTUM LEAF EXTRACT, PEARL POWDER, HYDROLYZED ELASTIN, HYDROGENATED POLYISOBUTENE, BENZYL GLYCOL, HYDROLYZED GLYCOSAMINOGLYCANS, SODIUM HYALURONATE, HIBISCUS SABDARIFFA FLOWER EXTRACT, PEARL EXTRACT, ROSA CANINA FRUIT EXTRACT, HYDROLYZED CONCHIOLIN PROTEIN, SODIUM HYALURONATE CROSSPOLYMER, HYDROLYZED HYALURONIC ACID, HYDROXYPROPYLTRIONIUM HYALURONATE, GLUTATHIONE, HYALURONIC ACID, COPPER TRIPEPTIDE-1, ANEMARRHENA ASPHODELOIDES ROOT EXTRACT, SODIUM ACETYLATED, HYALURONATE, TOCOPHEROL, DISODIUM EDTA, FRAGRANCE;0;Sheet Mask;Face Mask;mencegah timbulnya tanda- tanda penuaan, Membantu menjaga elastisitas kulit dengan satu lembar masker, mencerahkan kulit, melembabkan kulit dengan tahan lama
Airy Fit Sheet Mask Aloe;MISSHA;Rp16.560;Water, Dipropylene Glycol, Glycereth-26, Glycerin, Propanediol, 1,2-Hexanediol, Butylene Glycol, Allantoin, Sodium Carbomer, Hydroxyethylcellulose, Coptis Japonica Root Extract, Camellia Sinensis Leaf Extract, Zingiber Officinale (Ginger) Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Ethylhexylglycerin, Dipotassium Glycyrrhizate, Disodium Edta, Polyglyceryl-10 Myristate, Polyglyceryl-10 Laurate, Aloe Barbadensis Leaf Extract, Sodium Hyaluronate, Olea Europaea (Olive) Fruit Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Beta-Glucan, Canarium Luzonicum Gum Nonvolatiles, Cupressus Sempervirens Oil;4.3;Sheet Mask;Face Mask;menyegarkan, melembabkan, Memberikan kenyamanan kulit dan melekat dengan sangat baik. merevitalisasi kondisi kulit dan menjadikan tekstur kulit halus dan lembut.
Mask Sheet Blueberry;ALL NATURAL;Rp37.050;Aqua, Niacinamide, Glycerin, Betaine, Butylene Glycol, Xanthan Gum, Centella Asiatica Extract, Coix Lacryma-Jobi Ma-Yuen Seed Extract, Diospyros Kaki Leaf Extract, 1,2-Hexanediol, Hydrolyzed Collagen, Panthenol, Vaccinium Angustifolium Fruit Extract, Pulsatilla Koreana Extract, Usnea Barbata Extract, Zanthoxylum Piperitum Fruit Extract, Aloe Barbadensis Leaf Juice, Sodium Hyaluronate, Argania Spinosa Kernel Oil, Ethylhexylglycerin, Oenothera Biennis (Evening Primrose) Oil, Angelica Gigas Root Extract, Ginkgo Biloba Leaf Extract, Prunus Persica Kernel Extract, Punica Granatum Fruit Extract, Pelargonium Graveolens Flower Oil, Chamomilla Recutita Flower Extract.;0;Sheet Mask;Face Mask;merawat tekstur kulit dan memberikan rasa kencang pada wajah. menjaga kelembapan kulit dan menjadikan wajah lebih cerah berseri.
