name;brand;price;ingredients;rating;sub-category;category;benefit
Pure Radiance Barrier Moisturizer;AZARINE;Rp48.600;Aqua, Glycerin, Camellia Sinensis Leaf Water, Maltodextrin, Undecylenoyl Phenylalanine, Propanediol, Sucrose Dilaurate, Panthenol, Ceramide 3, Chlorphenesin, PolyacrylateCrosspolymer-6, Phytol, Isomalt, SodiumCocoyl Glutamate, Butylene Glycol, PisumSativum Extract, 1,2-Hexanediol;4.3;Face Cream;Moisturizer;membantu memudarkan noda hitam di wajah, merapatkan pori-pori, dan mengontrol minyak. membantu merawat skin barrier dalam kondisi cuaca / lingkungan apapun.  Memudarkan bekas jerawat & noda hitam Mengontrol minyak hingga 6 jam, anti bakteri, dan sebagai antioksidan Membantu mencerahkan kulit wajah dalam 7 hari.
R.E.D Blemish Cica-S Cream 2X;DR.G;Rp399.200;Aqua, Dipropylene Glycol, Butylene Glycol, Phenyl Dimethicone, Triethylhexanoin, Vinyl Dimethicone, Cetearyl Alcohol, Panthenol, Niacinamide, PCA Dimethicone, Polyglyceryl-3 Methylglucose Distearate, 1,2-Hexanediol, C14-22 Alcohols, Glyceryl Stearate SE, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Glycerin, Cetearyl Olivate, Sorbitan Olivate, Madecassoside, C12-20 Alkyl Glucoside, Caprylyl Glycol, Raffinose, Xanthan Gum, Melia Azadirachta Leaf Extract, Ethylhexylglycerin, Dipotassium Glycyrrhizate, Melia Azadirachta Flower Extract, Asiaticoside, Disodium EDTA, Coccinia Indica Fruit Extract, Centella Asiatica Leaf Extract, Hydrolyzed Hibiscus Esculentus Extract, Lupinus Albus Seed Extract, Moringa Oleifera Seed Extract, Amber Powder, Solanum Melongena Fruit Extract, Pinus Sylvestris Bud Extract, Curcuma Longa Root Extract, Ocimum Sanctum Leaf Extract, Corallina Officinalis Extract, Moringa Oleifera Seed Oil, Asiatic Acid, Madecassic Acid, Methyl Propanediol, Epigallocatechin Gallate, Pyrus Malus Fruit Extract, Beta-Glucan, Centella Asiatica Extract.;0;Face Cream;Moisturizer;merawat blemish skin membantu mencerahkan kulit yang kusam.
Base Buddy Moisturizer;EVERSINCE;Rp12.000;Water, Glycerin, Butylene Glycol, Dicaprylyl Ether, 1,2-Hexanediol, Pentylene Glycol, Hydrogenated Polydecene, Vinyl Dimethicone, Caprylyl Methicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Panthenol, Glucose, Chlorella Vulgaris Extract, Dimethiconol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polymethylsilsesquioxane, Tromethamine, Fructose, Fructooligosaccharides, Hyaluronic Acid, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Dipotassium Glycyrrhizate, Glyceryl Acrylate/Acrylic Acid Copolymer, Ethylhexylglycerin, Xanthan Gum, Lavandula Angustifolia (Lavender) Oil, Sodium Phytate, Phenoxyethanol, Tocopherol, Terminalia Ferdinandiana Fruit Extract.;5;Face Cream;Moisturizer;mengunci kelembapan kulitmu untuk hasil akhir kulit lembut, sehat dan bercahaya.
DR.G Hydra Aqua Intensive Cream;DR.G;Rp436.800;Aqua, Glycerin, Caprylic/Capric Triglyceride, Propanediol, Hydrogenated Polydecene, Hydrogenated Polyisobutene, Niacinamide, Hydrogenated Poly(C6-14 Olefin), Cetyl Alcohol, C10-18 Triglycerides, Trimethylolpropane Tricaprylate/Tricaprate, Cetearyl Olivate, Sorbitan Olivate, 1,2-Hexanediol, Polyglyceryl-3 Methylglucose Distearate, Vinyl Dimethicone, Panthenol, Polyacrylate Crosspolymer-6, Carbomer, Caprylyl Glycol, Glyceryl Stearate, Tocopherol, Ceramide NP, Dipotassium Glycyrrhizate, Tromethamine, Ethylhexylglycerin, Adenosine, Cholesterol, Disodium EDTA, Palmitic Acid, Hydrogenated Lechitin, Lysolecithin, Polyglyceryl-10 Oleate, Polyglyceryl-10 Stearate, Sodium Hyaluronate, Aluminum/Magnesium Hydroxide Stearate, Sodium Stearoyl Glutamate, 7-Dehydrocholesterol, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Potassium Hyaluronate, Sodium Hyaluronate Crosspolymer, Glycine, Serine, Glutamic Acid, Calcium Chloride, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Proline, Threonine, Valine, Isoleucine, Sodium Acetylated Hyaluronate, Histidine, Cysteine, Methionine.;1;Face Cream;Moisturizer;menghidrasi dan menjaga skin barrier sehingga kulit lebih lembap, kenyal dan sehat. membuat wajah tampak lebih cerah dan ternutrisi.
YADAH Anti-T Moisturizing Cream;YADAH;Rp287.200;Aqua, Dipropylene Glycol, Glycerin, Cetearyl Alcohol, 1,2-Hexanediol, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Coco-Caprylate/Caprate, Cocos Nucifera Oil, Ammonium Acryloyldimethyltaurate/VP Copolymer, C14-22 Alcohols, Beeswax, Betaine, Glyceryl Stearate SE, Trehalose, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sorbitan Sesquioleate, Caprylyl Glycol, Ethylhexylglycerin, Polyisobutene, C12-20 Alkyl Glucoside, Opuntia Ficus-Indica Stem Extract, Rubus Coreanus Root Extract, Butylene Glycol, Xanthan Gum, Disodium EDTA, Sorbitan Oleate, Citrus Aurantium Bergamia Fruit Oil, Caprylyl/Capryl Glucoside, Limonene, Gaultheria Procumbens Leaf Extract, Sodium Hyaluronate, Linalool, Glucose.;0;Face Cream;Moisturizer;membantu merawat kelembapan kulit. membantu merawat kelembapan kulit termasuk kulit yang berminyak.
Water Bank Blue Hyaluronic Moisture Cream;LANEIGE;Rp552.500;WATER / AQUA / EAU, PROPANEDIOL, GLYCERIN, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, BETAINE, BEHENYL ALCOHOL, 1,2-HEXANEDIOL, CARBOMER, TROMETHAMINE, JOJOBA ESTERS, ARACHIDYL ALCOHOL, GLYCERYL CAPRYLATE, BUTYLENE GLYCOL, ETHYLHEXYLGLYCERIN, DISODIUM EDTA, ARACHIDYL GLUCOSIDE, MENTHA ARVENSIS LEAF EXTRACT, FRAGRANCE / PARFUM, HYDROLYZED HYALURONIC ACID, MALACHITE EXTRACT, AUREOBASIDIUM PULLULANS FERMENT, TOCOPHEROL, UNDARIA PINNATIFIDA EXTRACT;4;Face Cream;Moisturizer;melembapkan kulit dan mengendalikan kemerahan 
DR.G Hydra Aqua Comforting Emulsion;DR.G;Rp218.500;Aqua, Butylene Glycol, Hydrogenated Poly(C6-14 Olefin), Glycerin, Cetyl Ethylhexanoate, Caprylic/Capric Triglyceride, Vinyl Dimethicone, Lactobacillus Ferment Lysate, C14-22 Alcohols, Cetearyl Alcohol, 1,2-Hexanediol, Glyceryl Stearate Se, Panthenol, Potassium Cetyl Phosphate, Cetearyl Olivate, Sorbitan Olivate, C12-20 Alkyl Glucoside, Caprylyl Glycol, Carbomer, Ethylhexylglycerin, Disodium EDTA, Tromethamine, Hydrogenated Lechitin, Beta-Glucan, Sodium Hyaluronate, Lysolecithin, Tocopherol, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Potassium Hyaluronate, Sodium Hyaluronate Crosspolymer, Glycine, Serine, Glutamic Acid, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Proline, Threonine, Valine, Isoleucine, Histidine, Cysteine, Methionine, Sodium Acetylated Hyaluronate.;0;Face Cream;Moisturizer;mengunci kelembapan kulit secara ekstra dan melindungi kulit saat kondisi kering. merawat kulit agar tetap halus, lembut dan cerah berseri.
Hyaluronic Acid Intensive Cream;COSRX;Rp209.300;Hippophae Rhamnoides Water, Glycerin, Butylene Glycol, Caprylic/Capric Triglyceride, Betaine, Helianthus Annuus (Sunflower) Seed Oil, Cetearyl Alcohol, Cetearyl Olivate, Sorbitan Olivate, Macadamia Ternifolia Seed Oil, 1,2-Hexanediol, Sodium Hyaluronate, Arginine, Panthenol, Dimethicone, Ethylhexylglycerin, Carbomer, Allantoin, Xanthan Gum;5;Face Cream;Moisturizer;menjaga kelembapan kulit sepanjang hari dan mengandung bahan bahan yang dapat menjaga kelembapan kulit mengontrol minyak berlebih yang ada pada kulit dan menjaga kelembaban kulit dalam waktu yang lama.
Sensitive Skin Care BiomeRepair TopiCalm Cream;LABORE;Rp212.000;Aqua, Glycerin, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, PEG-120 Methyl Glucose Dioleate, Niacinamide, Sodium PCA, Panthenol, Sodium Chloride, Methyl Gluceth-20, Xylitol, Lavandula Angustifolia Flower Extract, Sodium Benzoate, Sodium Lauroyl Methyl Isethionate, Allantoin, Bifida Ferment Lysate, Citric Acid, Disodium EDTA, Sodium Hyaluronate, Trisodium Ethylenediamine Disuccinate, Polyglutamic Acid, 1,2-Hexanediol, Caprylyl Glycol.;4.5;Face Cream;Moisturizer;Meredakan gejala eksim/atopik dermatitis Mengurangi rasa gatal ekstrem pada kulit sensitif Mencegah kambuhnya gejala kulit sensitif di masa depan Mengurangi peradangan dengan menekan produksi histamin Memperbaiki dan memperkuat skin barrier Memberikan hidrasi jangka panjang pada kulit Melawan patogen penyebab eksim
Real Vegan Collagen Cream;KLAVUU;Rp442.000;Water, Glycerin, Caprylic/Capric Triglyceride, Vinyl Dimethicone, Cetyl Ethylhexanoate, Niacinamide, Polyglyceryl-3 Methylglucose Distearate Pentylene Glycol, Cyclohexasiloxane, 1,2-Hexanediol, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Cocos Nucifera (Coconut) Oil, Glyceryl Stearate, Propanediol, Cetearyl Olivate, Polymethylsilsesquioxane, Behenyl Alcohol, Sorbitan Olivate, Carbomer, Dimethiconol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Tromethamine, Chlorella Vulgaris Extract, Glucose, Hydroxyacetophenone, Butylene Glycol, Fructooligosaccharides, Fructose, Panthenol, Xanthan Gum, Glyceryl Acrylate/Acrylic Acid Copolymer, Adenosine, Hydrogenated Lecithin, Sodium Phytate, Hydrolyzed Extensin, Sorbitan Isostearate, Hydrolyzed Pea Protein, Phytosterols, Ceramide NP, Lecithin, Olea Europaea (Olive) Fruit Oil, Squalane, Cynanchum Atratum Extract, Ethylhexylglycerin, Althaea Rosea Flower Extract, Polyquaternium-80, Sodium Chloride;4.8;Face Cream;Moisturizer;membantu menjaga kulit dari Penuaan Dini untuk Kulit kencang dan kenyal Meningkatkan elastisitas dan vitalitas kulit Mengencangkan dan meningkatkan kelembapa kulit untuk penyerapan Collagen yang lebih cepat, lebih dalam dan lebih sempurna
Rich Moist Soothing Cream Miniature;DEAR KLAIRS;Rp91.600;Aqua (Water), Glycerin, Caprylic/Capric Triglyceride, Cyclopentasiloxane, Cetyl Alcohol, Glyceryl Stearate, Cetyl Ethylhexanoate, Butyrospermum Parkii (Shea) Butter, Simmondsia Chinensis (Jojoba) Seed Oil, Stearic Acid, Butylene Glycol, Sorbitan Sesquioleate, Microcrystalline Wax, Betaine, Sorbitan Stearate, PEG-100 Stearate, Dimethicone, Arginine, Carbomer, Chlorphenesin, Tocopheryl Acetate, Paeonia Suffruticosa Root Extract, Illicium Verum (Anise) Fruit Extract, Nelumbium Speciosum Flower Extract, Citrus Paradisi (Grapefruit) Fruit Extract, Scutellaria Baicalensis Root Extract, Citric Acid, Beta-Glucan, Hydrogenated Lecithin, Portulaca Oleracea Extract, 1,2-Hexanediol, Centella Asiatica Extract, Aloe Barbadensis Leaf Extract, Althaea Rosea Flower Extract, Sodium Hyaluronate, Ceramide NP, Disodium EDTA, Polyquaternium-51, Apium Graveolens (Celery) Extract, Brassica Rapa (Turnip) Leaf Extract, Oryza Sativa (Rice) Bran Extract, Brassica Oleracea Capitata (Cabbage) Leaf Extract, Disodium Adenosine Triphosphate, Daucus Carota Sativa (Carrot) Root Extract, Brassica Oleracea Italica (Broccoli) Extract, Solanum Lycopersicum (Tomato) Fruit/Leaf/Stem Extract, Lysine HCl, Sodium Ascorbyl Phosphate, Acetyl Methionine, Theanine, Proline, Palmitic Acid, Arachidic Acid, Oleic Acid, Sodium Hydroxide, Algin, Carica Papaya (Papaya) Fruit Extract, Natto Gum, Citrus Limon (Lemon) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Pelargonium Graveolens Flower Oil, Cananga Odorata Flower Oil, Eucalyptus Globulus Leaf Oil;4.5;Face Cream;Moisturizer;melembabkan juga mampu memperkuat skin barrier dan menyeimbangkan kadar air & minyak di kulit
Scarlett Whitening Acne Night Cream;SCARLETT WHITENING;Rp75.000;Aqua, 1,3-Propanediol, C13-15 Alkane, Cetearyl Alcohol, Sclerocarya Birrea, Niacinamide, Ethyl Macadamiate, Melaleuca Alternifolia (Tea Tree) Leaf Water, Squalane, Annona Cherimola Fruit Extract, Dimethicone, Cetyl Alcohol, Glyceryl Stearate, Phenoxyethanol, PEG-8, Butylene Glycol, Glycerin, Salicylic Acid, Ceteareth -33, Polyacrylate Crosspolymer-6, PEG-75 Stearate, Cetearyl Glucoside, Dimethyl Hydantoin, Disodium EDTA, Steareth -20, Aminomethyl Propanol, Pelargonium Graveolens Oil, Acacia Senegal Gum, Caesalpinia Spinosa Gum, Ascorbyl Glucoside, Ethylhexylglycerin, Ethanol, Ceteth -20, Camellia Sinensis Leaf Extract, Angelica Gigas Extract, Lavandula Angustifolia (Lavender) Oil, Rosmarinus Officinalis Leaf Oil, Melaleuca Alternifolia Leaf Oil, Nelumbo Nucifera Leaf Extract, Psidium Guajava Leaf Extract, Isostearamidopropyl Ethyldimonium Ethosulfate, Sodium Hydroxide, Sodium Citrate, Sodium Lauroyl Lactylate, T-Butyl Alcohol, Dryopteris Filix-Mas Root Extract, Mastic Gum, Lecithin, Glucose, Phenylpropanol, Sodium Dehydroacetate, Ceratonia Siliqua (Carob) Seed Extract, Sodium Benzoate, Propylene Glycol, Citric Acid, Tocopherol, Ceramide NP, Ethylhexylglycerin, 2-Aminobutanol, Malic Acid, Ceramide AP, Phytosphingosine, Cholesterol, Xanthan Gum, Carbomer, Olea Europaea (Olive) Fruit Oil, Carthamus Tinctorius (Safflower) Seed Oil, Acetyl Hexapeptide-8, Ceramide;5;Face Cream;Moisturizer;Membantu sebagai anti bakteri dan anti inflamasi alami yang dapat membantu melawan bakteri penyebab jerawat Membantu mengurangi kemerahan dan bengkak Membantu menghilangkan garis halus juga mengencangkan kulit wajah. Membantu memperbaiki tekstur bekas jerawat pada kulit wajah Membantu mengecilkan pori-pori pada kulit wajah. Membantu memudarkan bekas-bekas jerawat pada kulit wajah.
Waterfull Hyaluronic Acid Cream;JUMISO;Rp204.000;Water, Butylene Glycol, Glycerin, Caprylyl Methicone, Pentylene Glycol, 1,2-Hexanediol, Chlorella Vulgaris Extract, Malachite Extract, Bifida Ferment Filtrate, Bifida Ferment Lysate, Lactobacillus Ferment Lysate, Lactococcus Ferment Lysate, Saccharomyces Ferment Filtrate, Polymnia Sonchifolia Root Juice, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Pancratium Maritimum Extract, Cetearyl Olivate, Hydrogenated Polydecene, Sorbitan Olivate, Dimethicone/Vinyl Dimethicone Crosspolymer, Glucose, Tromethamine, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyacetophenone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Fructooligosaccharides, Fructose, Sodium Phytate, Silica, Ethylhexylglycerin, Alpha-Glucan Oligosaccharide, Maltodextrin, Lactobacillus, Carbomer;4.8;Face Cream;Moisturizer;memberikan kelembapan hingga ke berbagai lapisan kulit. membantu elastisitas alami kulit dan menjadikan kulit tampak lebih sehat. melembabkan secara intens. membantu mengontrol produksi sebum kulit.
Double Surge Barrier Moisturizer;ROSE ALL DAY;Rp111.300;Aqua, Glycerin, Galactomyces Ferment Filtrate, Bellis Perennis Flower Extract, Spirulina Platensis Extract, Propanediol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Isoamyl Laurate, Punica Granatum Fruit Extract, Caprylyl Glycol, Linoleic Acid, Polyglyceryl-3 Distearate, 1,2-Hexanediol, Hydrolyzed Hyaluronic Acid, Disodium EDTA, Propylene Glycol, Caprylhydroxamic Acid, Glyceryl Stearate Citrate, Sodium Hydroxide, Phenethyl Alcohol, Plankton Extract, Lecithin, DMDM Hydantoin, Linolenic Acid, Dipotassium Phosphate, Disodium Phosphate, Potassium Chloride, Sodium Chloride, Tocopherol, CI 42090;5;Face Cream;Moisturizer;menyamarkan flek & mencerahkan kulit kusam. mampu menutrisi setiap lapisan kulit.
