name;brand;price;ingredients;rating;sub-category;category;benefit
Eyeluminate Firming Serum C White;AZARINE;Rp42.000;AUSTRALIAN KAKADU PLUM & LEMON, COLLAGEN, POMEGRANADE, MADAGASCAR CENTELLA ASIATICA, Soybean Oil;4.4;Eye Serum;Eye Care;anti aging & mengurangi kerut sekitar mata, untuk mencerahkan DARK CIRCLE  dan mengurangi PUFFY EYES / MATA SEMBAB/ MATA PANDA.
Marigold Eyemazing Power Serum Concentrate;NPURE;Rp79.000;Water, Glycerin, Calendula Officinalis Flower Extract, Niacinamide, Propanediol, 1,2-Hexanediol, Pentylene Glycol, Butylene Glycol, Panthenol,  Palmitoyl Tripeptide-5, Copper Tripeptide-1, Acetyl Hexapeptide-8, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Tocopherol, Biotin, Cyanocobalamin, Ascorbyl Tetraisopalmitate, Pyridoxine HCl, Linoleic Acid, Oleic Acid, Glyceryl Acrylate/Acrylic Acid Copolymer, Calendula Officinalis Flower Oil, Caffeine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Tromethamine, Adenosine, Allantoin, Tocopheryl Acetate, Ethylhexylglycerin, Sodium Phytate, Zerumbone, Colloidal Gold, Palmitic Acid, Aloe Barbadensis Leaf Extract, Stearic Acid, Carbomer, Linolenic Acid, Polysorbate 20, Hexylene Glycol, Decylene Glycol, Totarol;4.5;Eye Serum;Eye Care;membantu mengurangi tampilan kerutan, garis halus, lingkaran hitam, dan kantung mata. 
Eye Serum;THE ORIGINOTE;Rp40.700;Water, butylene glycol, glycerin, cyclopentasiloxane, squalane, niacinamide, cetearyl, alcohol, ammonium acryloyldimethyltaurate/vp copolymer, lactobacillus/rice ferment, polyglyceryl-6 distearate, 1,2-hexanediol, hydroxyacetophenone, cetearyl glucoside, dimethicone crosspolymer, jojoba esters, lecithin, sodium hyaluronate, caffeine, cyclodextrin, collagen, allantoin, polyglyceryl-3 beeswax, cetyl alcohol, beta-glucan, escin, glycyrrhiza uralensis (licorice) root extract, polysorbate 20, trehalose, propanediol, phenoxyethanol, centella asiatica root extract, ethylhexylglycerin, caprylyl glycol, xanthan gum, palmitoyl tripeptide-1, arginine/lysine polypeptide;5;Eye Serum;Eye Care;memperbaiki dan melindungi area mata. mengurangi peradangan dan bengkak. mengencangkan area mata, mengunci kelembapan untuk mencegah kekeringan dan iritasi, dan meningkatkan produksi kolagen. mencerahkan bagian bawah mata yang gelap dan melindungi area mata dari kerusakan akibat sinar matahari.
Vegan Collagen Eye Serum;AXIS-Y;Rp209.000;Water, Methylpropanediol, Glycerin, 1,2-Hexanediol, Niacinamide, Adenosine, Collagen(450ppm), Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Tripeptide-1, Palmitoyl Pentapeptide-4, Hexapeptide-9, Acetyl Hexapeptide-8, Copper Tripeptide-1, Pyrus Malus (Apple) Fruit Extract, Prunus Mume Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Helianthus Annuus (Sunflower) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Carica Papaya (Papaya) Fruit Extract, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Ulmus Davidiana Root Extract, Amaranthus Caudatus Seed Extract, Ceramide NP, Hydrogenated Lecithin, Leuconostoc/Radish Root Ferment Filtrate, Butylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, C13-14 Alkane, Sodium Acrylic Acid/MA Copolymer, C15-23 Alkane, Ethylhexylglycerin, Decyl Glucoside, Caprylyl Glycol, Polyglyceryl-10 Stearate, Tocopherol;4.5;Eye Serum;Eye Care;memperbaiki garis halus, sembab, dan dark circle, sangat menutrisi dan mudah menyerap. memberikan sensasi kelembaban yang mendalam
5 in 1 Gentle Eyessential Serum;ELSHESKIN;Rp131.400;Aqua, Propanediol, Pentylene Glycol, Niacinamide, Saccharide Isomerate, Glycerin, Methylsilanol Mannuronate, Acetyl Hexapeptide-8, Caprylyl Glycol, Sodium Hyaluronate, Phenoxyethanol, Palmitoyl Tripeptide-5, Cichorium Intybus Root Oligosaccharides, Caesalpinia Spinosa Gum, Sodium Benzoate, Gluconolactone, Calcium Gluconate, Ceramide NP, PEG-7 Glyceryl Cocoate, Butylene Glycol, Laureth-3, Hydroxyethylcellulose, Acetyl Dipeptide-1 Cetyl Ester, Hydrogenated Starch Hydrolysate, Ascophyllum Nodosum Extract, Asparagopsis Armata Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Panthenol, Sodium Acrylates Copolymer, Lecithin, Ethyl Ascorbic Acid, Malus Domestica Fruit Cell Culture Extract, Xanthan Gum, Bakuchiol, Tocopheryl Acetate, Chrysanthellum Indicum Extract, Astaxanthin, Ethylhexylglycerin, Allantoin, Hyaluronic Acid, Glycyrrhiza Glabra Root Extract, Caffeine, Disodium EDTA, Glucosyl Hesperidin, Polyglutamic Acid.;4;Eye Serum;Eye Care;memperbaiki skin barrier area kulit mata. mengatasi masalah mata seperti memudarkan mata yang hitam, kantung mata, kerutan, garis halus dan melembapkan mata.  
Serum Mata Roll On Hyaluronic Acid - Melembabkan;BREYLEE;Rp44.000;AQUA, GLYCERIN, NIACINAMIDE, DIMETHICONE, 1,2-HEXANEDIOL, BETAINE, SOPHORA, ANGUSTIFOLIA ROOT EXTRACT, SCUTELLARIA BAICALENSIS ROOT EXTRACT, TRIETHOXYCAPRYLYSILANE, PANTHENOL, HYDROXYETHYL ACRYLOYLDDIMETHYL TAURATE, COPOLYMER ISONONYL ISONINANOATE, HYDROGENATED POLYISOBUTENE, HYALURONIC ACID, TITANIUM DIOXIDE, CARBOMER, TRIETHANOLAMINE, XANTHAN GUM, SYNTHETIC FLUORPHLOGOPITE;4.8;Eye Serum;Eye Care;melembabkan dan menutrisi area sekitar mata, menyamarkan garis-garis halus dan kerutan dikarenakan kulit kering. Mengurangi lingkaran hitam dan melembutkan, serta membantu terlihat awet muda. mengurangi tekanan pada area sekitar mata. Dapat secara dalam melembabkan dan menutrisi area sekitar mata, menyamarkan garis-garis halus dan kerutan dikarenakan kulit kering. Mengurangi lingkaran hitam dan melembutkan, serta membantu terlihat awet muda.
Triple Roller 2.5% Hyaluron + Caffeine Eye Serum;LOREAL PARIS;Rp179.000;AQUA / WATER, GLYCERIN, HYDROXYETHYLPIPERAZINE ETHANE SULFONIC ACID, NIACINAMIDE, SODIUM HYALURONATE, CAFFEINE, CITRIC ACID, HYDROXYACETOPHENONE, TRISODIUM ETHYLENEDIAMINE, DISUCCINATE, ASCORBYL GLUCOSIDE, CAPRYLYL GLYCOL, CHLORPHENESIN;4.3;Eye Serum;Eye Care;menyamarkan garis halus, kulit area mata terasa lembap dan segar, garis halus dan kerutan tersamarkan dan kulit terasa kenyal. Area mata terasa kencang dan kenyal. Area mata tampak muda, segar dan menyamarkan mata tampak lelah, kantung mata tampak tersamarkan.
ISOI Blemish Care Eye Concentrate;ISOI;Rp492.150;Aqua, Glycerin, Caprylic/Capric Triglyceride, Cetyl Ethylhexanoate, Arbutin, Glyceryl Stearate, Macadamia Ternifolia Seed Oil, Betaine, Cetearyl Alcohol, Arachidyl Alcohol, Pentaerythrityl Tetraisostearate, Stearic Acid, Behenyl Alcohol, Butyrospermum Parkii (Shea) Butter, Arachidyl Glucoside, Butylene Glycol, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Glycyrrhiza Glabra Root Extract, Allantoin, Olea Europaea (Olive) Fruit Oil, Panthenol, Xanthan Gum, Rosa Damascena Flower Oil, Adenosine, Adansonia Digitata Leaf Extract, Arctostaphylos Uva Ursi Leaf Extract, Calendula Officinalis Flower Extract, Hippophae Rhamnoides Fruit Extract, Rhodiola Rosea Root Extract, Sophora Flavescens Root Extract, 1,2-Hexanediol.;0;Eye Serum;Eye Care;menjadikan kulit sekitar mata tetap lembap. membantu mencerahkan lingkaran hitam di sekitar mata dan membuatnya tetap terhidrasi dengan baik.
Eye Essential Serum;THE BATH BOX;Rp132.000;Water, Kaolin, Propanediol, Bentonite, Rosa Rubiginosa Seed Oil, Jasminum Sambac Flower Extract, Hydrolyzed Sodium Hyaluronate, Phenoxyethanol, Ethylhexylglycerin;4.8;Eye Serum;Eye Care;mengurangi garis halus dan lingkaran hitam pada mata.
Serum Mata Roll On Vitamin C - Mencerahkan;BREYLEE;Rp48.000;AQUA, GLYCERIN, ETHYLHEXYLGLCERIN, CYCLOHEXASILOXANE, 1,2-HEXANEDIOL, HYDROXYETHYLPIPERAZINE ETHANE SULFONIC ACID, BETAINE, 3-O-ETHYL ASCORBIC ACID, SOPHORA ANGUSTIFOLIA ROOT EXTRACT, SCUTELARIA BAICALENSIS ROOT EXTRACT, TRIETHOXYCAPRYLYLSILANE, DIMETHICONE, ISONONYL, ISONONANOATE, HYDRIXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE, COPOLYMER, PHENOXYETHANOL, ETHYLHEXYL PALMITATE, PANTHENOL, HYDROGENATED POLYSIBUTENE, TITANIUM DIOXIDE, HYALURONIC ACID, CARBOMER;3.8;Eye Serum;Eye Care;melembabkan, membantu memperbaiki tekstur kulit, antioksidan dengan kemampuan perlindungan, efektif untuk mencegah pembentukan melanin, membantu mencerah- kan warna kulit pada area mata, menyamarkan lingkaran hitam pada area mata, mengurangi kantong mata, dan melembutkan area kulit bawah mata.
Green Tea Seed Eye and Face Ball;INNISFREE;Rp 219.750 - Rp 240.750;WATER / AQUA / EAU, BUTYLENE GLYCOL, PROPANEDIOL, GLYCERIN, DIMETHICONE, METHYL TRIMETHICONE, POLYGLYCERYL-3 METHYLGLUCOSE DISTEARATE, TREHALOSE, PANTHENOL, 1,2-HEXANEDIOL, CETEARYL ALCOHOL, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, LACTOBACILLUS FERMENT LYSATE, GLYCERYL STEARATE, SQUALANE, ACRYLATES/ C10-30 ALKYL ACRYLATE CROSSPOLYMER, GLYCERYL CAPRYLATE, FRAGRANCE / PARFUM, TROMETHAMINE, HYDROGENATED LECITHIN, STEARIC ACID, ETHYLHEXYLGLYCERIN, DISODIUM EDTA, PALMITIC ACID, CAMELLIA SINENSIS LEAF EXTRACT, LACTIC ACID, CAMELLIA SINENSIS SEED OIL, LINALOOL, LIMONENE, SODIUM HYALURONATE, CAMELLIA SINENSIS SEED EXTRACT, MYRISTIC ACID, HYDROLYZED HYALURONIC ACID, CERAMIDE NP, LAURIC ACID, SODIUM HYALURONATE CROSSPOLYMER, PHYTOSPHINGOSINE, HYALURONIC ACID, SODIUM ACETYLATED HYALURONATE;4.8;Eye Serum;Eye Care;menghidrasi secara mendalam dan menyegarkan area mata yang lelah dan garis ekspresi. memberi kelembaban pada kulit lebih efisien.
Hydrating Eye Cream;FOCALSKIN;Rp67.600;AQUA, GLYCERIN, CAMELLIA SINENSIS LEAF WATER, ETHYLHEXYL PALMITATE, NIACINAMIDE, DIMETHICONE, PROPANEDIOL, CETEARYL ALCOHOL, POLYSORBATE 60, SORBITAN STEARATE, BUTYLENE GLYCOL, PRUNUS AMYGDALUS DULCIS OIL, POLYSILICONE-11, 1,2-HEXANEDIOL, SILOXANETRIOL ALGINATE, HYDROXYACETOPHENONE, CAPRYLIC/CAPRIC TRIGLYCERIDE, SODIUM POLYACRYLOYLDIMETHYL TAURATE, CAMELLIA SINENSIS LEAF EXTRACT, HYDROGENATED POLYDECENE, CARBOMER, PORTULACA OLERACEA EXTRACT, ADENOSINE, TREHALOSE, PARFUM, CAFFEINE, SODIUM HYDROXIDE, TRIDECETH-10, POLYGLYCERYL-10 MYRISTATE, POLYSORBATE 80, ISONONYL ISONONANOATE, RETINYL PALMITATE, SODIUM HYALURONATE, PHENOXYETHANOL, PHELLODENDRON AMURENSE BARK EXTRACT, TOCOPHERYL ACETATE, SORBIC ACID, ADANSONIA DIGITATA FRUIT EXTRACT, AVENA SATIVA STRAW EXTRACT, BHT, HYDROGENATED LECHITIN, VACCINIUM MACROCARPON FRUIT EXTRACT, AESCULUS HIPPOCASTANUM EXTRACT, MORINDA CITRIFOLIA EXTRACT, RIBES RUBRUM FRUIT EXTRACT, POLYSORBATE 20, NARCISSUS TAZETTA BULB EXTRACT, TRIPEPTIDE-1, ACETYL HEXAPEPTIDE-8, PALMITOYL TRIPEPTIDE-1, HEXAPEPTIDE-9, PALMITOYL TRIPEPTIDE-5, PALMITOYL PENTAPEPTIDE-4, PALMITOYL TETRAPEPTIDE-7;0;Eye Serum;Eye Care;Menyamarkan garis halus & mengencangkan kulit area mata, Mencerahkan, Melembabkan dan menenangkan, Mengatasi kantong mata dan mata panda yang membandel
