name;brand;price;ingredients;rating;sub-category;category;benefit
Micellar Water Vitamin C;GARNIER;Rp112.000;AQUA / WATER, HEXYLE E GLYCOL, GLYCERIN, ASCORBYL GLUCOSIDE, BHT, DISODIUM COCOAMPHODIACETATE, DISODIUM EDTA, MYRTRIMOIUM BROMIDE, POLOXAMER;5;Micellar Water;Cleanser;mampu angkat make up dan seketika cerahkan kusam dalam sekali usap. menutrisi kulit dan seketika cerahkan kusam. mengangkat kotoran seperti magnet, menutrisi kulit dan seketika cerahkan kusam. menyegarkan tanpa rasa berminyak & tidak lengket/melekit. menutrisi kulit dan seketika cerahkan kusam. mengangkat kotoran seperti magnet
Mari Mori Micellar Water;BARENBLISS;Rp39.000;Water, PEG-8 Caprylic/Capric Glycerides, Methylpropanediol, 1,2-Hexanediol, Phenoxyethanol, Panthenol, Disodium EDTA, PEG-40 Hydrogenated Castor Oil, Moringa Oleifera Seed Extract, Chrysanthellum Indicum Extract, Calendula Officinalis Flower Extract, Centella Asiatica Extract, Ceramide NP, Parfum.;3.5;Micellar Water;Cleanser;menghilangkan riasan sekaligus menutrisi kulit. membersihkan riasan dan kotoran di wajah sekaligus memberikan sensasi menenangkan. menenangkan dan menghidrasi kulit.  Kulit segar, bersih, dan tidak berminyak
Micellar Lotion;EMBRYOLISSE;Rp212.400;Aloe vera, Soy proteins. Shea butter, Beeswax;5;Micellar Water;Cleanser;melembutkan, menyejukkan dan mengencangkan kulit , pembersih dan penghapus riasan
NIVEA Pearl Bright MicellAir;NIVEA;Rp 28.727 - Rp 73.012;Aqua, Phenoxyethanol, Glycerin, PEG-7 Glyceryl Cocoate, Sorbitol, Trisodium EDTA, Decyl Glucoside, Polyquaternium-10, Citric Acid, Hydrolyzed Pearl, Disodium Cocoyl Glutamate, Glyceryl Glucoside, Sodium Chloride, Sodium Acetate, Propylene Glycol, Glycyrrhiza Glabra Root Extract;5;Micellar Water;Cleanser;Membersihkan make up secara efektif dengan lembut hingga lapisan terdalam tanpa residu.  Memberi kelembapan ekstra pada kulit.  Menyegarkan dan kulit bebas bernafas, melembapkan dan membantu mencerahkan kulit, membantu meregenerasi kulit dan memberikan efek cerah, mencegah penuaan dini dan menenangkan kulit Mampu membersihkan make up
NIVEA MicellAir Oil & Acne Care;NIVEA;Rp 29.463 - Rp 73.012;Aqua, Poloxamer 184, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Glycerin, 1,2-Hexanediol, PEG-7 Glyceryl Cocoate, Sorbitol, Trisodium EDTA, Decyl Glucoside, Polyquaternium-10, Citric Acid, Aloe Barbadensis Leaf Juice Powder, Magnolia Officinalis Bark Extract, Disodium Cocoyl Glutamate, Glyceryl Glucoside, Sodium Chloride, Sodium Acetate, Propylene Glycol., Propylene Glycol;4;Micellar Water;Cleanser;membantu mengontrol minyak berlebih pada wajah yang dapat menyebabkan jerawat. membuat kulit wajah terhidrasi dan bebas bernafas. membersihkan kotoran, debu, makeup residu, & bakteri penyebab jerawat pada kulit wajah setelah diusap dengan kapas.
Acne Clear Micellar Water;SEA MAKEUP;Rp78.200;Water, glycerin, disodium edta, glycereth-26, cocamidopropyl betaine, sodium chloride, babassu oil glycereth-8 esters, calendula officinalis flower extract, melaleuca alternifolia (tea tree) leaf water, artemisia argyi leaf extract, glycyrrhiza uralensis (licorice) root extract, portulaca oleracea flower/leaf/stem extract, paeonia suffruticosa root bark extract, paeonia lactiflora extract, phenoxyethanol, ethylhexylglycerin, propanediol, caprylhydroxamic acid, glyceryl caprylate, peg-40 hydrogenated castor oil, tocopherol, bisabolol, zingiber officinale (ginger) root extract, allantoin, salicylic acid;5;Micellar Water;Cleanser;Membersihkan dan menghapus makeup, Membantu menyembuhkan kulit berjerawat, Mengangkat kotoran secara menyeluruh, Membuat kulit lebih bersih dan halus
Vitamin Micellar Water Hydrating Aloe;POND'S;Rp25.400;Water, Hexylene Glycol, Glycerin, Tocopheryl Acetate, Aloe Barbadensis Leaf Extract, Panthenol, Niacinamide, Sodium Ascorbyl Phosphate, Retinyl Propionate, Hydroxyethyl Urea, Urea, PEG-6 Caprylic/Capric Glycerides, Propylene Glycol, Sodium Chloride, Potassium Chloride, Perfume, Trideceth-9, PEG-40 Hydrogenated Castor Oil, Ammonium Lactate, Cetrimonium Chloride, Cetylpyridinium Chloride, Citric Acid, Ethanolamine, Benzophenone-4, Tetrasodium EDTA, BHT, Phenoxyethanol, Sodium Sulfate, Sodium Benzoate, Potassium Sorbate, CI 42090, CI 47005;5;Micellar Water;Cleanser;membersihkan make up, kotoran, dan sunscreen hingga wajah menjadi glowing. hasil kulit yang bersih dan cerah untuk wajah
Very Rose Soothing Micellar Water 3in1;NUXE;Rp318.750;White Waterlily, Botanical Blur Complex (Oat, Nasturtium, Green Lentil), Mattifying silica Powder.;0;Micellar Water;Cleanser;menghilangkan make-up dan membersihkan kulit wajah dan mata, menghilangkan make-up dan kotoran. menenangkan kulit dan menjaga keseimbangannya.
Mugwort Salicylic Acid Acne Clear Micellar Water;GLAD2GLOW;Rp 27.000 - Rp 46.500;AQUA, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, PROPYLENE GLYCOL, ARTEMISIA ARGYI LEAF EXTRACT, BUTYLENE GLYCOL, SALICYLIC ACID, POLYAMINOPROPYL BIGUANIDE, BETAINE, CHLORPHENESIN, ARGININE, SORBITOL, 1,2-HEXANEDIOL, HYDROXYACETOPHENONE, AROMA, DISODIUM EDTA.;4;Micellar Water;Cleanser;Membantu membersihkan make up dan minyak berlebih dari wajah, menyejukkan kulit yang berjerawat dan barrier-friendly.
Bareskin Pure Micellar Water;NAMA BEAUTY;Rp122.850;Water, PEG-6 Caprylic/Capric Glycerides, Propanediol, Glycerin, Pentylene Glycol, Caprylyl Glycol, Terminalia Ferdinandiana Fruit Extract, Allantoin, Ethylhexylglycerin, Sodium Citrate, Disodium EDTA, Citric Acid, Tromethamine, Tocopherol;4.8;Micellar Water;Cleanser;membersihkan kotoran, minyak berlebih, dan makeup  kulit menjadi lebih cerah dan bersinar, serta mengurangi kerutan dan garis halus - menghidrasi dan melembabkan kulit -menutrisi dan melindungi kulit agar lebih lembut dan halus -Melindungi skin barrier
