name;brand;price;ingredients;rating;sub-category;category;benefit
ISOI Blemish Care Up Serum;ISOI;Rp 350.550 - Rp 664.050;Aqua, Rosa Damascena Flower Water, Glycerin, Alcohol, Arbutin, Betaine, Trehalose, Butylene Glycol, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Xanthan Gum, Glycyrrhiza Glabra Root Extract, Allantoin, Panthenol, Rosa Damascena Flower Oil, Adansonia Digitata Leaf Extract, Arctostaphylos Uva Ursi Leaf Extract, Hippophae Rhamnoides Fruit Extract, Rhodiola Rosea Root Extract, Sophora Flavescens Root Extract, Castanea Crenata Shell Extract, Centella Asiatica Extract, Salix Alba (Willow) Bark Extract, Calendula Officinalis Flower Extract, Houttuynia Cordata Extract, 1,2-Hexanediol, Euterpe Oleracea Fruit Extract, Vaccinium Angustifolium Fruit Extract, Phyllanthus Emblica Fruit Extract, Vaccinium Macrocarpon Fruit Extract.;5;Ampoule;Treatment;membantu merawat blemish pada wajah dan membantu mencerahkan noda hitam atau flek yang muncul pada kulit. menjaga kulit agar tetap terhidrasi, terasa nyaman, dan menenangkan.
Black Tea Youth Enhancing ampoule;INNISFREE;Rp 381.500 - Rp 399.000;WATER / AQUA / EAU, BUTYLENE GLYCOL, GLYCERIN, DIPROPYLENE GLYCOL, NIACINAMIDE, 1,2-HEXANEDIOL, SQUALANE, GLYCERYL POLYMETHACRYLATE, CETEARYL ALCOHOL, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, GLYCERYL STEARATE, XANTHAN GUM, ALLANTOIN, HYDROGENATED LECITHIN, ETHYLHEXYLGLYCERIN, STEARIC ACID, POLYGLYCERYL-3 METHYLGLUCOSE DISTEARATE, ADENOSINE, PALMITIC ACID, FRAGRANCE / PARFUM, DISODIUM EDTA, SODIUM HYALURONATE, LIMONENE, CAMELLIA SINENSIS LEAF EXTRACT (BLACK TEA)*, DEXTRIN, THEOBROMA CACAO (COCOA) EXTRACT, LINALOOL, CITRONELLOL, MYRISTIC ACID, PENTYLENE GLYCOL, LAURIC ACID, TOCOPHEROL, ACRYLATES/STEARYL METHACRYLATE COPOLYMER, TREMELLA FUCIFORMIS SPOROCARP EXTRACT, HYALURONIC ACID, ACHILLEA MILLEFOLIUM EXTRACT, CERAMIDE NP;5;Ampoule;Treatment;Menjaga kekencangan kulit wajah, membuat kulit tampak lebih bercahaya dan terlihat segar keesokan harinya
All Day Vitamin Pure C 5.5 Glow Serum;JUMISO;Rp204.000;Aronia Melanocarpa Fruit Extract, Butylene Glycol, Ascorbic Acid, Ascorbyl Glucoside, 1,2-Hexanediol, Tromethamine, Alpha-Arbutin, Sodium Hyaluronate, Glycerin, Polyglyceryl-10 Laurate, Polyglyceryl-10 Myristate, Xanthan Gum, Tocopherol, Ferulic Acid;0;Ampoule;Treatment;menyamarkan noda hitam pada kulit, mencerahkan kulit yang kusam, sekaligus membuat warna kulit tampak merata, mengurangi tingkat sensitivitas agar meminimalkan potensi iritasi pada kulit
Real Vegan Hyaluronic Acid Ampoule;KLAVUU;Rp408.000;Water, Glycerin, Butylene Glycol, Propanediol, Diethoxyethyl Succinate, Niacinamide, 1,2-Hexanediol, Chondrus Crispus Extract, Saccharum Officinarum (Sugarcane) Extract, Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate, Betaine, Panthenol, Pentylene Glycol, Glyceryl Glucoside, Adenosine, Tromethamine, Sodium Chloride, Beta-Glucan, Ethylhexylglycerin, Sodium Bicarbonate, Calcium Chloride, Potassium Chloride, Tocopherol, Carbomer, Xanthan Gum;0;Ampoule;Treatment;Menghidrasi hingga lapisan kulit ke-15 - 6x kulit lebih terhidrasi - Menjaga kulit terhidrasi lebih lama - dengan Panthenol yang menenangkan kulit Solusi untuk kulit kering dan sensitif
Hyathenol Hydra Ampoule;NATURE REPUBLIC;Rp269.000;Water, Butylene Glycol, 1,2-Hexanediol, Methylpropanediol, Niacinamide, Sodium Hyaluronate, Hibiscus Esculentus Fruit Extract, Tamarindus Indica Seed Extract, Panthenol, Carbomer, Tromethamine, Chamomilla Recutita (Matricaria) Flower Extract, Hydrogenated Lecithin, Ethylhexylglycerin, Adenosine, Disodium Edta, Betaine, Raffinose, Hydrolyzed Vegetable Protein, Maltodextrin, Sodium Acetate, Dipeptide-2.;5;Ampoule;Treatment;Menghidrasi kulit secara maksimal, Menghaluskan dan melembutkan kulit, Kulit kusam terlihat lebih cerah, Menyamarkan garis halus dan kerutan, Meningkatkan elastisitas kulit, Memiliki efek antioksidan dan menenangkan kulit, Mengembalikan skin barrier yang rusak
Ceramic Milk Ampoule;TIRTIR;Rp486.000;Lactobacillus/Soymilk Ferment Filtrate, Isopropyl Myristate, Polyglyceryl-2 Dipolyhydroxystearate, Oryza Sativa (Rice) Bran Oil, Polyglyceryl-4 Isostearate, Polyglyceryl-3 Ricinoleate, Glycerin, Butylene Glycol, Caprylic/Capric Triglyceride, Niacinamide, Dimer Dilinoleyl Dimer Dilinoleate, 1,2-Hexanediol, Benzyl Glycol, Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Oryza Sativa (Rice) Extract, Avena Sativa (Oat) Meal Extract, Persea Gratissima (Avocado) Fruit Extract, Maltodextrin, Water, Adenosine, Ethylhexylglycerin, Saccharomyces/Viscum Album (Mistletoe) Ferment Extract, Lactobacillus/Soybean Ferment Extract, Squalane, Chamomilla Recutita (Matricaria) Flower Extract, Saccharomyces/Imperata Cylindrica Root Ferment Extract, Moringa Oleifera Seed Extract, Hydrogenated lecithin, Collagen, Cetearyl Alcohol, Theobroma Cacao (Cocoa) Extract, Pyrus Malus (Apple) Leaf Extract, Vanilla Planifolia Fruit Extract, Leuconostoc/Radish Root Ferment Filtrate, Stearic Acid, Fragaria Chiloensis Fruit Extract, Musa Sapientum (Banana) Fruit Extract, Prunus Persica (Peach) Fruit Extract, Propanediol, Cocos Nucifera (Coconut) Oil, Prunus Domestica Fruit Extract, Ceramide NP, Cholesterol, Phytosphingosine, Ceramide NG, Ceramide NS, Ceramide AS, Ceramide AP, Glycine, Glutamic Acid, Leucine, Methionine, Valine, Serine, Aspartic Acid, Alanine, Arginine, Isoleucine, Phenylalanine, Proline, Histidine, Taurine, Ornithine, Ceramide EOP;5;Ampoule;Treatment;Memberikan hidrasi yang dalam dan kesegaran pada kulit, membuat kulit tampak lebih cerah dan bercahaya, Membantu memperbaiki dan memperkuat barrier kulit yang rusak, Membuat kulit Anda tetap terhidrasi hingga berjam-jam.
Blessing Of Sprout CICA-Full System Ampoule;HAYEJIN;Rp309.000;Water, Butylene Glycol, 1,2-Hexanediol, Niacinamide, Glycerin, C12-14 Alketh-12, Panthenol,Arginine, Carbomer, Pentylene Glycol, Allantoin, Adenosine, Disodium EDTA Madecassoside, Cellulose Gum, Sodium Hyaluronate, Nelumbo Nucifera Germ Extract, Fragrance, Centella Asiatica Extract, Ceramide NP, Tocopherol, Phytosterols, Ethylhexyiglycerin, Triticum Vulgare (Wheat) SproutExtract, Brassica Oleracea Italica (Broccoli)Sprout Extract, Brassica Campestris (Rapeseed)Sprout Extract, Sophora Japonica Bud Extract, Acetyl Hexapeptide-8, Madecassic Acid, Asiaticoside, Asiatic Acid;4;Ampoule;Treatment;menenangkan dan melembabkan kulit, memutihkan dan anti penuaan, Memperkuat Penghalang Kulit
CBD Hydraoxidant Ampoule;AZARINE;Rp155.000;Aqua, Glycerin, Propanediol, Niacinamide, Methyl Cyclodextrin, Pichia/Resveratrol Ferment Extract, Sodium Hyaluronate, Centella Asiatica Extract, Ceramide 3, Xanthan Gum, Glycolic Acid, 7-Dehydrocholesterol, Ascorbic Acid, Tocopheryl Acetate, Retinyl Palmitate, Brassica Campestris Sprout Extract, Brassica Oleracea Italica Sprout Extract, Brassica Oleracea Gemmifera Extract, Sunflower (Helianthus Annuus) Seed Oil, Arctium Lappa Root Extract, Chlorphenesin, Phenoxyethanol, Panthenol, Portulaca Oleracea Extract*.;5;Ampoule;Treatment;Regenerasi kulit untuk bopeng/ kerut/ garis halus/ tekstur tidak rata, Mengatasi bruntusan, Memperkuat & memperbaiki Skin barrier, Mencerahkan kulit kusam agar glowing, Menghaluskan kulit, Anti aging & firming, Merawat kulit sensitif
All Day Vitamin VC-IP 1.0 Firming Serum;JUMISO;Rp204.000;Aronia Melanocarpa Fruit Extract, Butylene Glycol, Propanediol, Betaine, Panthenol, Niacinamide, 1,2-Hexanediol, Ascorbyl Tetraisopalmitate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cetearyl Olivate, Sorbitan Olivate, Allantoin, Tocopherol, Adenosine, Sodium Hyaluronate, Bakuchiol, Alpha-Arbutin, Ferulic Acid, Centella Asiatica Oil, Glycine Soja (Soybean) Oil;0;Ampoule;Treatment;mencerahkan dan mengencangkan kulit, mendorong produksi kolagen agar tanda-tanda penuaan seperti garis halus dan flek dapat tersamarkan, mengurangi tingkat sensitivitas agar meminimalkan potensi iritasi pada kulit
Real Vegan Vitamin Ampoule;KLAVUU;Rp384.000;Water, Glycerin, Butylene Glycol, Propanediol, Diethoxyethyl Succinate, Niacinamide, 1,2-Hexanediol, Chondrus Crispus Extract, Saccharum Officinarum (Sugarcane) Extract, Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate, Betaine, Panthenol, Pentylene Glycol, Glyceryl Glucoside, Adenosine, Tromethamine, Sodium Chloride, Beta-Glucan, Ethylhexylglycerin, Sodium Bicarbonate, Calcium Chloride, Potassium Chloride, Tocopherol, Carbomer, Xanthan Gum;4.9;Ampoule;Treatment;mengurangi flek hitam dan warna kulit tidak merata - Memperbaiki Tekstur kulit -  menghidrasi, mencerahkan, dan memperkuat lapisan kulit Solusi untuk kulit kusam dan hiperpigmentasi
