name;brand;price;ingredients;rating;sub-category;category;benefit
Mediheal Aloe Vera Hydrogel (95%);MEDIHEAL;Rp63.200;Aloe Barbadensis Leaf Water, Glycerin, Water, Sodium Hyaluronate Panthenol, Salix Alba (Willow) Bark Extract, Origanum Vulgare Leaf Extract, Chamaecyparis Obtusa Leaf Extract, Lactobacillus/Soybean Ferment Extract, Cinnamomum Cassia Bark Extract, Scutellaria Baicalensis Root Extract, Portulaca, Oleracea Extract, Butylene Glycol, PEG-60 Hydrogenated Castor Oil, Alcohol, Carbomer, Chlorphenesin, Triethanolamine, Phenoxyethanol, Fragrance.;5;Face Gel;Moisturizer;Menghidrasi, menenangkan dan mengembalikan elastisitas kulit, meredakan kulit yang iritasi yang memberikan kelembaban dengan rasa sejuk sehingga membuat kulitmu terhidrasi dan terasa nyaman. mendinginkan, menyegarkan, dan menghidrasi kulit kering, terbakar atau rusak. melindungi kulit dari penghalang kelembapan dan membantu untuk mendorong penyembuhan penyembuhan pada kulit.
Hydrabio Gel-Crème - Hydrating Moisturizer;BIODERMA;Rp256.500;AQUA/WATER/EAU, GLYCERIN, ISODODECANE, CYCLOPENTASILOXANE, DIPROPYLENE GLYCOL, NIACINAMIDE, SQUALANE, POLYMETHYLSILSESQUIOXANE, C14-22 ALCOHOLS, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, C30-45 ALKYL CETEARYL DIMETHICONE CROSSPOLYMER, CARBOMER, PENTYLENE GLYCOL, TOCOPHERYL ACETATE, C12-20 ALKYL GLUCOSIDE, STEARETH-21, DISODIUM EDTA, SALICYLIC ACID, SODIUM HYDROXIDE, MANNITOL, XYLITOL, HEXYLDECANOL, PEG/PPG-18/18 DIMETHICONE, RHAMNOSE, MALACHITE EXTRACT, PYRUS MALUS (APPLE) SEED EXTRACT, BRASSICA CAMPESTRIS (RAPESEED) STEROLS, TOCOPHEROL, FRAGRANCE (PARFUM).;4.5;Face Gel;Moisturizer;Menghidrasi secara intens, Menghaluskan tekstur kulit dan mencerahkan kulit, Kulit lebih lembab, Melembabkan dan memberi rasa nyaman pada kulit
Crystallure Superme Advance Hydra Gel;WARDAH;Rp243.000;Aqua, Butylene Glycol, Glycerin, Cyclopentasiloxane, Dimethicone, Triheptanoin, Trehalose, Biosaccharide Gum-1, Ammonium Acryloyldimethyltaurate/VP Copolymer, Phenoxyethanol, Chlorphenesin, Polyglyceryl-3 Methylglucose Distearate, Ectoin, Carbomer, Allantoin, Polysorbate 20, Disodium EDTA, C12-13 Alkyl Glyceryl Hydrolyzed Hyaluronate, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Hydroxide, Pentylene Glycol, Sodium Hyaluronate, Amodimethicone, Fragrance, Hydroxyectoin, Hydrolyzed Hyaluronic Acid, Propanediol, Xanthan Gum, Benzyl Alcohol, Glyceryl Caprylate, Benzoic Acid, Palmitoyl Oligopeptide, PEG-40 Hydrogenated Castor Oil, Trideceth-9, Palmitoyl Tetrapeptide-7, Ethylhexylglycerin, Colloidal Gold, Acetyl Heptapeptide-9, CI 19140, CI 17200.;4.8;Face Gel;Moisturizer;Memberikan hidrasi optimal, menjaga kelembaban kulit, membuat kulit kenyal, menghidrasi kulit sepanjang hari, menyamarkan garis halus, menjaga elastisitas kulit, dan membuat wajah tampak lebih muda dan bercahaya.
Whitelab Cera-Mug Barrier Moisturizing Gel;WHITELAB;Rp66.130;Ceramide-4, Mugwort, Marine Collagen,  HyaluComplex-10;4;Face Gel;Moisturizer;Melembabkan dan merawat kelembutan kulit wajah, Merawat dan membantu meningkatkan fungsi skin barrier wajah sehingga wajah tampak sehat dan cerah, Mencegah kekeringan pada wajah, Mempertahankan level hidrasi kulit wajah, Membantu menenangkan kulit yang iritasi dan kemerahan, Merawat kekenyalan dan kehalusan kulit wajah, Menyamarkan tanda-tanda penuaan dini pada kulit wajah
Barrier Complex Moisturizing Gel;TRUEVE;Rp 39.579 - Rp 164.794;Aqua, Cyclopentasiloxane, Glycerin, Niacinamide, Lactobacillus/Hydrolyzed Collagen Ferment Filtrate Extract, Butylene Glycol, Hydrolyzed Elastin, Plukenetia volubilis (Inca Omega) Seed oil, Sodium Lactate, Glycine, Fructose, Sodium PCA, Inositol, Lactic Acid, Urea, Glucosyl Ceramide, Ceramide NP, Ceramide AP, Ceramide EOP, Ceramide NS, Ceramide AS, Copper tripeptide-1, Palmitoyl tripeptide-1, Palmitoyl tetrapeptide-7, Palmitoyl Tripeptide-38, Acetyl hexapeptide-8, Pentapeptide-18, Dipeptide-1, Acetyl tetrapeptide-9, Dipotassium glycyrrhizate, Hyaluronic acid, Hydrolyzed hyaluronic acid, Sodium hyaluronate crosspolymer, Sodium Hyaluronate, Sodium Carboxymethyl Hyaluronate, Sodium acetylated hyaluronate, Potassium Hyaluronate, Hydroxypropyltrimonium hyaluronate, Hydrolyzed Sodium Hyaluronate, Dimethylsilanol Hyaluronate, Beta-glucan, Soluble Collagen, Phenoxyethanol, Carbomer, Sodium polyacrylate, Dicaprylyl carbonate, Polyglyceryl-3 caprate, Panthenol, Polysorbate 20, Tocopheryl Acetate, Triethanolamine, 1,2-hexanediol, Pentylene glycol, Sodium Benzoate, Parfum;4.5;Face Gel;Moisturizer;memperbaiki skin barriernya. menghidrasi kulit serta melindunginya. 
5X Ceramide Barrier Moisture Gel;SKINTIFIC;Rp123.360;AQUA,BUTYLENE GLYCOL,HYDROGENATED POLYISOBUTENE,DIMETHICONE,GLYCERIN,PROPYLENE GLYCOL,1,2-HEXANEDIOL,HYDROXYACETOPHENONE,PEG-400,AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER,HYDROGENATED LECITHIN,PANTHENOL,PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE,CARBOMER,ALLANTOIN,PCA,HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER,SQUALANE,CERAMIDE NP,CERAMIDE NS/CERAMIDE NG,CERAMIDE AS,CERAMIDE EOP,CERAMIDE AP,SODIUM HYALURONATE,HYDROLYZED COLLAGEN,CENTELLA ASIATICA EXTRACT,SODIUM HYDROXIDE,HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT,TREHALOSE,ECTOIN,SOPHORA,FLAVESCENS ROOT EXTRACT,OPUNTIA FICUS-INDICA STEM EXTRACT,OPHIOPOGON JAPONICUS ROOT EXTRACT,YEAST POLYSACCHARIDES,PENTYLENE GLYCOL,DISODIUM EDTATOCOPHEROL,POLYSORBATE 60,t-BUTYL ALCOHOL,CITRUS AURANTIUM AMARA (BITTER ORANGE) FLOWER OIL,SORBITAN ISOSTEARATE,CITRUS AURANTIUM BERGAMIA (BERGAMOT) FRUIT OIL,CITRUS MEDICA LIMONUM (LEMON) PEEL OIL;5;Face Gel;Moisturizer;merawat permasalahan skin barrier seperti jerawat, kemerahan, kulit bertekstur, dan juga kulit kering. melembabkan secara mendalam dan memperkuat lapisan epidermis kulit. membantu untuk menjaga dan melindungi skin barrier dengan menjaga kelembaban dan melindungi kulit dari faktor eksternal.
Natura Pal Gel Moisturizer;EMINA;Rp39.900;Aqua, Cyclopentasiloxane, Niacinamide, Glycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Dimethicone, Phenoxyethanol, Polyglyceryl-3 Methylglucose Distearate, Propanediol, Allantoin, Polysorbate 20, Chlorphenesin, Carbomer, Tocopheryl Acetate, Disodium EDTA, Potassium Hydroxide, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Hyaluronate, Cyclodextrin, Pisum Sativum Extract, Fragrance, Artemisia Capillaris Flower Extract;5;Face Gel;Moisturizer;menghidrasi kulit dua kali lebih baik, memberikan kelembapan instan, dan melindungi kulit dari efek buruk radikal bebas. membantu kulit tampak glowing dan kenyal, cocok untuk semua jenis kulit, serta tidak menyumbat pori-pori atau memicu jerawat
Hydra Rose Dewy Aqua Day Gel;WARDAH;Rp 52.500 - Rp 111.000;Water, Glycerin, Cyclopentasiloxane, Triheptanoin, Butylene Glycol, Trehalose, Biosaccharide Gum-1, Dimethicone, Beta-Glucan, Ammonium Acryloyldimethyltaurate/?VP Copolymer, Saccharide Isomerate, Bisabolol, Brassica Campestris (Rasepeed) Seed Oil, Polyglyceryl-3 Methylglucose Distearate, Phenoxyethanol, Polysorbate 20, Carbomer, Disodium EDTA, Chlorphenesin, Silica, Tocopheryl Acetate, Potassium Hydroxide, Sodium Hyaluronate, Dimethicone/?Vinyl Dimethicone Crosspolymer, Pentylene Glycol, Rose Extract, Propanediol, Amodimethicone, Sodium Hydroxide, Fragrance, Citric Acid, Sodium Citrate, PEG-32, Diazolidinyl Urea, Tocopherol, Trideceth-9, PEG-40 Hydrogenated Castor Oil, Ethylhexylglycerin, Ci 17200, Ci 19140;3.8;Face Gel;Moisturizer;menghidrasi serta menjaga kelembapan kulit. terhidrasi sepanjang hari. 
The Origin Deep Ocean Gel Comforter;KLAVUU;Rp270.000;Water, Dipropylene Glycol, Butylene Glycol, Propanediol, Glycereth-26, Betaine, 1,2-Hexanediol, Glycerin, Hexylene Glycol, Hydroxyacetophenone, Sodium Carbomer, Trehalose, Polyglyceryl-10 Myristate, Polyglyceryl-10 Laurate, Sea Water, Panthenol, Methyl Diisopropyl Propionamide, Disodium EDTA, Sodium Hyaluronate, Beta-Glucan, Melia Azadirachta Leaf Extract, Houttuynia cordata Extract, Chondrus Crispus Extract, Maltodextrin, Melia Azadirachta Flower Extract, Hydrolyzed Vegetable Protein, Chlorella Vulgaris Extract, Hizikia Fusiforme Extract, Undaria Pinnatifida Extract, Laminaria Japonica Extract, Gelidium Cartilagineum Extract, Hydrolyzed Gardenia Florida Extract, Sea Salt, Cynanchum Atratum Extract;3.8;Face Gel;Moisturizer;menenangkan kulit dan memberikan efek dingin secara instan, melemababkan dan membentuk moisture barrier pada kulit. memberikan kenyamanan ekstra pada kulit. Wajah menjadi lembab, kenyal dan segar.
Masque Hydratation Intense;EMBRYOLISSE;Rp308.700;White water lily, Mineral rich marine water, Hyaluronic acid;0;Face Gel;Moisturizer;menghidrasi kulit bahkan pada kulit yang paling kering sekalipun. menghaluskan dan membuat kulit terasa kenyal sehingga membuat garis-garis halus dan kerutan wajah memudar, sangat menyegarkan, Menghidrasi Kulit secara Instan
Peeling Gel;PYUNKANG YUL;Rp132.000;Water, Propylene Glycol, Carbomer, 1,2-Hexanediol, Betaine Salicylate, Quaternium-60, Allantoin, Disodium EDTA, Hydroxyethyl Urea;4.8;Face Gel;Moisturizer;Melembapkan kulit, mengangkat sel kulit mati dengan lembut, mencerahkan dan membersihkan kulit, memperkuat skin barrier, menenangkan kulit yang teriritasi, serta mengatasi kulit kering dan menumpuknya sel kulit mati.
Advance Brightening Gel;TRUEVE;Rp 42.344 - Rp 183.201;Aqua, Methyl Propanediol, Butylene Glycol, Cystoseira tamariscifolia extract, Ascorbyl Tetraisopalmitate, Licorice (Glycyrrhiza glabra) Extract, Glycerin, Sodium Lactate, Glycine, Fructose, Sodium PCA, Inositol, Lactic Acid, Urea, Niacinamide, Glucosyl Ceramide, Ceramide NP, Ceramide AP, Ceramide EOP, Ceramide NS, Ceramide AS, Hyaluronic acid, Hydrolyzed hyaluronic acid, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Sodium Carboxymethyl Hyaluronate, Sodium Acetylated Hyaluronate, Potassium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Dimethylsilanol Hyaluronate, Soluble Collagen, Phenoxyethanol, Carbomer, Triethanolamine, Panthenol, PEG-40 Hydrogenated Castor Oil, Dipotassium glycyrrhizate, Tocopheryl Acetate, Sodium Benzoate, 1,2-Hexanediol, Pentylene Glycol, Parfum;5;Face Gel;Moisturizer;Menghidrasi kulit hingga 48 jam, mencerahkan dan meratakan warna kulit, membantu menghilangkan bekas jerawat, mengencangkan kulit, menyamarkan garis halus, memperbaiki dan memperkuat skin barrier
Tremella Daily Hydrating Gel;BLP BEAUTY;Rp71.600;Aqua, Glycerin, Butylene Glycol, Isononyl Isononanoate, Niacinamide, Squalane, Acrylates/Beheneth-25 Methacrylate Copolymer, Propylheptyl Caprylate, Tremella Fuciformis Polysaccharide, Panthenol, Marrubium Vulgare Extract, Ceramide 3, Dipotassium Glycyrrhizate, Hydrogenated Lecithin, Hydroxyethyl Acrylate/Sodium Acryloydimethyl Taurate Copolymer, Phenoxyethanol, Glyceryl Stearate, PEG-100 Stearate, Tromethamine, Chlorphenesin, Disodium EDTA, Fragrance, Cholestrol, Caprylic/Capric Triglyceride, Deoxphytantriyl, Palmitamide MEA;4.8;Face Gel;Moisturizer;Melembabkan dan menghidrasi kulit serta membantu mengatasi tampilan kulit yang kusam akibat penumpukan sel-sel kulit mati. membantu merawat skin barrier sekaligus membantu memperkuat elastisitas kulit. membantu membuat pori-pori tampak lebih kecil serta membuat kulit terasa lebih lembut dan halus.
Soothing & Moisture Aloe Vera 92% Soothing Gel;NATURE REPUBLIC;Rp79.000;Aloe Barbadensis Leaf Extract, Alcohol, Water, Dipropylene Glycol, Glycerin, Butylene Glycol, Carbomer, PEG-60 Hydrogenated Castor Oil, Propylene Glycol, Triethanolamine, 1,2-Hexanediol, Betaine, Phenoxyethanol, Fragrance, Disodium EDTA, Glyceryl Polyacrylate, Sodium Hyaluronate, Polyglutamic Acid, Mentha Viridis Extract, Calendula Officinalis Flower Extract, Melissa Officinalis Extract.;5;Face Gel;Moisturizer;memberikan nuansa menyegarkan pada kulit, Memberikan efek menenangkan dan melembabkan pada kulit sensitif dan normal, Membuat kulit sehat, Menjaga permukaan wajah dan tubuh sehat
