name;brand;price;ingredients;rating;sub-category;category;benefit
Eye-Mazing Eye Balm;EVERSINCE;Rp99.000;Water, Butylene Glycol, Aloe Barbadensis Leaf Water, Niacinamide, Glycerin, Silica, Pentylene Glycol, 1,2-Hexanediol, Polymethylsilsesquioxane, Chondrus Crispus Extract, Saccharum Officinarum (Sugarcane) Extract, Carbomer, Tromethamine, Hydroxyacetophenone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Hyaluronate, Adenosine, Allantoin, Phenoxyethanol, Anthemis Nobilis Flower Extract, Sodium Phytate, Polysorbate 20, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Ceramide NP, Squalane, Tocopheryl Acetate, Malachite Extract, Aspergillus Ferment, Ganoderma Lucidum (Mushroom) Stem Extract, Cucumis Sativus (Cucumber) Fruit Extract. ;5;Eye Cream;Eye Care;mengurangi kantung mata dan menenangkan kulit, membantu mencerahkan dan membuat area mata berkilau.
Age Miracle Eye Cream;POND'S;Rp215.000;Aqua, Cyclopentasiloxane, Dimethicone/Vinyl Dimethicone Crosspolymer, ethylhexyl methoxycinnamate, Glycerin, Caprylic/Capric Triglyceride, cetearyl alcohol, Silica, Ammonium Acryloyldimethyltaurate/VP Copolymer, peg-100 stearate, c12-14 pareth-12, Isohexadecane, Cholesterol, Stearic Acid, Dmdm hydantoin, Triethanolamine, Disodium edta, Tocopheryl Acetate, Niacinamide, Zinc Oxide, Acetamide MEA, Ammonium Lactate, isomerized linoleic acid, cetyl alcohol, Climbazole, Allantoin, Retinyl Palmitate, butylene glycol, Helianthus Annuus (Sunflower) Seed Oil, iodopropynyl butylcarbamate, BHT, triethoxycaprylylsilane, Retinyl Propionate;3.3;Eye Cream;Eye Care;Melawan tanda penuaan di area sekitar mata, menyamarkan garis halus, menjadikannya halus dan lembut. Area mata jadi tampak segar dan bercahaya.
Royal Black Snail Eye Cream;DR.G;Rp398.650;Aqua, Glycerin, Caprylic/Capric Triglyceride, Dipentaerythrityl Hexa C5-9 Acid Esters, C14-22 Alcohols, Butyrospermum Parkii (Shea) Butter, Maltodextrin, Methyl Gluceth-20, Snail Secretion Filtrate, 1,2-Hexanediol, Cetearyl Alcohol, Dipropylene Glycol, Vinyl Dimethicone, C12-20 Alkyl Glucoside, Beeswax, Panthenol, Palmitic Acid, Ethylhexyl Olivate, Stearic Acid, Butylene Glycol, Caprylyl Glycol, Hydrogenated Lechitin, Sodium Acrylates Copolymer, Arginine, Carbomer, Dioscorea Japonica Root Extract, Polyglyceryl-10 Oleate, Xanthan Gum, Polyglyceryl-4 Oleate, Glyceryl Acrylate/Acrylic Acid Copolymer, Parfum, Adenosine, Hydrolyzed Corn Starch, Ethylhexylglycerin, Vitex Agnus Castus Extract, Beta-Glucan, Phytic Acid, Phenethyl Alcohol, Caramel, Sucrose, Glucose, Pantolactone, Sodium Hyaluronate, Myristic Acid, Hydrolyzed Royal Jelly Protein, Zymomonas Ferment Extract, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Potassium Hyaluronate, Sodium Hyaluronate Crosspolymer, Honey Extract, Tocopherol, Sodium Acetylated Hyaluronate.;5;Eye Cream;Eye Care;menyamarkan garis-garis halus sekitar area mata, menjadikan kulit tampak lebih muda. menutrisi kulit dan menjaga skin barrier area mata. Memperbaiki kerutan di sekitar mata, dahi, di antara alis, leher, dan garis senyum. perawatan kelembapan mendalam. memberikan nutrisi dan membantu mengencangkan kulit.
Fresh Herb Origin Eye Cream;NACIFIC;Rp149.560;Water, Glycerin, Sorbitol, Neopentyl Glycol Diheptanoate, 1,2-Hexanediol, Niacinamide, Hydrogenated Polydecene, Caprylic/Capric Triglyceride, Hydrogenated Vegetable Oil, Arachidyl Alcohol, Trehalose, Butyrospermum Parkii (Shea) Butter, Cyclopentasiloxane, Sodium Polyacrylate, Behenyl Alcohol, Arachidyl Glucoside, Caprylic/Capric Glycerides, Glyceryl Stearate, PEG-100 Stearate, Dimethiconol, Hydrogenated Lecithin, C18-C21 Alkane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Adenosine, Potassium Hydroxide, Trideceth-6, Disodium EDTA, Glyceryl Acrylate/Acrylic Acid Copolymer, Sodium Hyaluronate, Calendula Officinalis Flower Water, Glucose, Butylene Glycol, Centella Asiatica Extract, Tremella Fuciformis (Mushroom) Extract, Carbomer, Ethylhexylglycerin, Polysorbate 20, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citral, Limonene, Linalool;5;Eye Cream;Eye Care;menghilangkan kerutan halus di muka. Membuat kulit pada bagian mata yang sensitif kembali menjadi cerah, serta mengencangkan elastisitas kulit. melembabkan kulit di daerah mata dan memperkuat bagian dalam kulit agar tidak kendur. menahan melanin pigment dalam kulit pada siang dan malam hari agar tetap bersinar dan mengkilap. bekerja menghilangkan kerut kerut halus di muka.
Collagen Lifting Eye Cream;TIRTIR;Rp430.000;Water, Glycerin, Butylene Glycol, 1,2-Hexanediol, Caprylic/Capric Triglyceride, Dipropylene Glycol, Hydrogenated Poly(C6-14 Olefin), Niacinamide, Methyl Trimethicone, C12-16 Alcohols, Persea Gratissima (Avocado) Oil, Chlorella Vulgaris Extract, Collagen, Hydrolyzed Corn Starch, Leuconostoc/Radish Root Ferment Filtrate, Theobroma Cacao (Cocoa) Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Water, Aspalathus Linearis Leaf Extract, Hibiscus Sabdariffa Flower Extract, Caprylic/Capric/Myristic/Stearic Triglyceride, Squalane, Palmitic Acid, Hydrogenated Lecithin, Glucose, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydroxyacetophenone, Polyisobutene, Fructooligosaccharides, Fructose, Glyceryl Stearate, Panthenol, Pentaerythrityl Distearate, Sodium Polyacrylate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ethylhexylglycerin, Dipotassium Glycyrrhizate, Adenosine, Sodium Phytate, Caprylyl/Capryl Glucoside, Sorbitan Oleate, Sucrose, Dextrin, Ascorbic Acid Polypeptide, Methylpropanediol, Tocopherol, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Palmitoyl Tripeptide-5, Polysorbate 20, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Cetearyl Alcohol, Stearyl Alcohol, Cetyl Alcohol, Xanthan Gum, Myristyl Alcohol, Lauryl Alcohol, Carbomer, Fragrance(Parfum);0;Eye Cream;Eye Care;mengurangi kerutan di bawah mata, meningkatkan kepadatan kulit dan mengencangkan kulit di area mata setelah 4 minggu pemakaian. mengurangi kerutan di bawah mata dan garis-garis halus setelah 2 minggu penggunaan. dapat digunakan untuk iritasi kulit.
Marine Care Eye Cream;HEIMISH;Rp300.000;Water, Undaria Pinnatifida Extract, Hizikia Fusiforme Extract, Laminaria Japonica Extract, Ecklonia Cava Extract, Hydrogenated Lecithin, 1,2-Hexanediol, Butylene Glycol, Glycerin, Glyceryl Stearate, Cetearyl Alcohol, Stearic Acid, Hydrogenated Lecithin, Cetearyl Alcohol, Cyclohexasiloxane, Cyclopentasiloxane, Glycol Palmitate, Glycol, Palmitic Acid, Macadamia Ternifolia Seed Oil, Cetyl Ethylhexanoate, Hydrogenated Polydecene, Caprylic/Capric Triglyceride, Niacinamide, Cetyl Palmitate, Sorbitan Olivate, Sorbitan Palmitate, Hydrogenated Vegetable Oil, Butyrospermum Parkii (Shea) Butter, PEG-100 Stearate, Dimethicone, Trehalose, Sodium Hyaluronate, Hydroxyacetophenone, Beta-Glucan, Tocopheryl Acetate, Linalool, Fragrance, Butylphenyl Methylpropional, Dipropylene Glycol, Adenosine, Polyacrylate-13,  Polyisobutene, Polysorbate 20, Disodium EDTA, Sorbitan Isostearate, Titanium Dioxide,  CI 77288,  CI 77492, CI 77499, Aluminum Starch Octenylsuccinate, Acetyl Hexapeptide-8, Copper Tripeptide-1,  Leontopodium Alpinum Callus Culture Extract, Ethylhexylglycerin, Laminaria Cloustoni Extract, Laminaria Digitata Extract, Ulva Lactuca Extract, Enteromorpha Compressa Extract, Codium Fragile Extract, Codium Tomentosum Extract, Ecklonia Cava Extract, Porphyra Yezoensis Extract, Agarum Cribosum Extract, Solidago Virgaurea (Goldenrod) Extract;4.5;Eye Cream;Eye Care;meremajakan area mata. menyamarkan kerutan dan garis halus, mencerahkan kulit.
Blessing Of Sprout Eye Cream;HAYEJIN;Rp159.000;Water, Butylene Glycol, Glycerin, Dimethicone, Phenyl Trimethicone, Methyl Gluceth-20, Niacinamide, Butyrospermum, Parkii (Shea) Butter, Hydrogenated Polydecene, Cetearyl Alcohol, Cetyl Alcohol, Stearyl Alcohol, 1,2 Hexanediol, Glyceryl Stearate, Sodium Polyacrylate, Trehalose, PEG-100 Stearate, Ethylhexyl Stearate, PEG-10 Dimethicone, Polyglyceryl-10 Distearate, Cetearyl Glucoside, Nelumbo Nucifera Leaf Extract, Caprylyl Glycol, Tocopheryl Acetate, Phytosterols, Ficus Carica (Fig) Fruit Extract, Ginkgo Biloba Nut Extract, Trideceth-6, Adenosine, Carbomer, Disodium EDTA, Sodium Hyaluronate, Polyglutamic Acid, Glucose, Ceramide NP, Allantoin, Ethylhexylglycerin, Olivoyl, Hydrolyzed, Wheat Protein, Glyceryl Oleate, Potassium Hydroxide, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Centella Asiatica Extract, Sodium Benzoate, Potassium Sorbate, Sea Water, Glycine Max (Soybean) Seed Extract, Ulmus Campestris (Elm) Bark Extract, Triticum Vulgare (Wheat) Sprout Extract, Brassica Oleracea Italica (Broccoli) Sprout Exract, Brassica Campestris (Rapeseed) Sprout Extract, Sophora Japonica Bud Extract, Lactobacillus Ferment, Bacillus Ferment, Aspergillus Ferment, Madecassic Acid, Asiaticoside, Asiatic Acid, Fragrance.;5;Eye Cream;Eye Care;merawat dengan lembut mulai dari wajah sampai bagian leher,  mengembalikan elastisitas pada area mata yang lemah dan sensitif, Memperbaiki kerutan dan mencerahkan, Menenangkan area mata yang bengkak
Eyes On You;TRUE TO SKIN;Rp104.250;Aqua, Butylene Glycol, Glycerin, Niacinamide, Rubus Idaeus Fruit Extract, Acrylamide/?Sodium Acryloyldimethyltaurate Copolymer, Capric Triglycerides, Laminaria Digitata Extract, Biosaccharide Gum-1, Acetyl Hexapeptide-8, Acetyl Tetrapeptide-5, Ceramide NP, Lactobacillus/?Lemon Peel Ferment Extract, Citrus Aurantium Dulcis Peel Extract, Tranexamoyl Dipeptide-22, Nicotinoyl Dipeptide-22, Bifida Ferment Lysate, Tranexamic Acid, Sodium Hyaluronate, C13-14 Isoparaffin, Phenoxyethanol, Allantoin, PEG-7 Glyceryl Cocoate, C11-15-Isoalkanes, Bisabolol, Propanediol, Tocopherol, Caffeine, Bakuchiol, Ascorbyl Tetraisopalmitate, Laureth-7, Trideceth-6, Pentylene Glycol, Artemisia Capillaris Flower Extract, Caprylyl Glycol, 1,2-Hexanediol, Ethylhexylglycerin, Polyacrylamide;3.8;Eye Cream;Eye Care;Perbaikan kontur mata (Elastisitas), Hidrasi kulit di sekitar mata, Mengurangi bengkak di bawah mata, Mengurangi volume kantung mata, Mengurangi lingkaran hitam.
Renew You Eye Cream;WARDAH;Rp94.500;Apple (Malus domestica) Phyto Cell Extract, 3D-Nutriplex Active, Vitamin B3, Hyaluronic Acid;4.3;Eye Cream;Eye Care;merawat area mata agar tampak lebih muda dan cerah.menyamarkan tanda-tanda penuaan di area mata: kerutan, garis-garis halus, kulit kering, kantung mata, noda hitam, dan warna kulit yang kusam.
Kombucha Black Tea The First Eye Cream;NATURE REPUBLIC;Rp173.000;Water (Aqua), Glycerin, Dipropylene Glycol, Cetearyl Alcohol, Hydrogenated Polydecene, Caprylic/Capric Triglyceride, Hydrogenated Poly(C6-14 Olefin), 1,2-Hexanediol, Niacinamide, Dicaprylyl Ether, Betaine, Cyclohexasiloxane, Panthenol, Shea Butter, Glyceryl Stearate SE, Kelp Extract, Nasturtium Officinale Leaf Extract, Malt Extract, Galangal Galangal Extract, Black Tea Extract, Hydrogenated Lecithin, Bergamot Oil, Orange Peel Oil, Grapefruit Peel Oil, Sodium Hyaluronate, Behenyl Alcohol, Cetearyl Olivate, Sorbitan Olivate, Microcrystalline Cellulose, Ammonium Acryloyldimethyl Taurate/Vp Copolymer, Cetearyl Glucoside, Hydrogenated Rapeseed Oil, Cholesterol, Cellulose Gum, Adenosine, Fructooligosaccharide, Disodium EDTA, Beta-Glucan, Ceramide NP, Hydrolyzed Hyaluronic Acid, Glucose, Butylene Glycol, Xanthan Gum, Yeast Fermentation Filtrate, Sucrose, Ethylhexylglycerin, Pentylene Glycol, Limonene, Linalool;5;Eye Cream;Eye Care;memberikan hidrasi dan kelembutan untuk kulit sensitif di sekitar mata. Membantu menyamarkan garis halus dan kerutan, serta mencerahkan kulit kusam di area sekitar mata. membantu menyamarkan kerutan di sekitar mulut/garis senyum dan di antara dahi yang biasa di sebabkan karena stress.
