name;brand;price;ingredients;rating;sub-category;category;benefit
Micellar Water Biphase;GARNIER;Rp 52.000 - Rp 147.000;Aqua, Cyclopentasiloxane, Isohexadecane, Argania spinosa Oil, Benzyl Alcohol, Benzyl salicylate, Butyl Methoxydibenzoylmethane, CI 60725, Decyl Glucoside, Dipotassium phosphate, Disodium EDTA, Ethylhexyl methoxycinnamate, Ethylhexyl salicylate, Geraniol, Haematococcus Pluvialis, Hexylene Glycol, Limonene, Linalool, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Polyaminopropyl biguanide, Potassium phosphate, Sodium chloride, Parfum.;5;Makeup Remover;Cleanser;Mengangkat makeup waterproof, Membersihkan debu dan kotoran dari wajah, Menutrisi kulit wajah
Clean Micellar Marine Deep Cleansing Water;ROVECTIN;Rp186.000;Water, Disodium Cocoamphodiacetate, Sodium Chloride, Hexylene Glycol, Dipropylene Glycol, 1,2-Hexanediol, Citric Acid, Ethylhexylglycerin, Disodium EDTA, Sea Water, Chlorella Vulgaris Extract, Codium Fragile Extract, Fucus Vesiculosus Extract, Gelidium Cartilagineum Extract, Hizikia Fusiforme Extract, Laminaria Cloustoni Extract, Laminaria Japonica Extract, Macrocystis Pyrifera (Kelp) Extract, Ulva Lactuca Extract, Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate, Sodium Citrate, Propanediol, Sea Salt, Cellulose Gum;0;Makeup Remover;Cleanser;membersihkan kotoran, debu, minyak, dan makeup pada kulit. melembabkan kulit secara mendalam, menjadikan kulit tampak halus dan bersinar. membersihkan makeup dan kotoran penyebab pori-pori tersumbat.
Xpress micellar oil water;AZARINE;Rp49.000;Aqua, Nelumbo Nucifera Root Water, Babassu Oil Glycereth-8 Esters, Glycerin, Propanediol, Disodium Cocoyl Glutamate, Sodium Hyaluronate, Cucumis Sativus (Cucumber) Fruit Extract, Benzoic Acid, Disodium Edta, Ceramide 3, Xanthan Gum, Anhydroxylitol, Xylitylglucoside, Xylitol.;4.7;Makeup Remover;Cleanser;menghapus makeup secara menyeluruh termasuk yang waterproof tanpa membuat lengket pada kulit. merawat kulit agar kenyal dan lembab. melembabkan & menyegarkan kulit.
New Bio Water Jelly Makeup Remover;BIO-ESSENCE;Rp187.000;Water, PEG-7 Glyceryl Cocoate, Glycerin, Butylene Glycol, Cetyl Ethylhexanoate, Hydrogenated Polyisobutene, Sorbeth-30 Tetraoleate, Polyglyceryl-2 Isostearate, C12-15 Pareth-12, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethanolamine, Fragrance, Sodium Oxide, Calcium Oxide, Magnesium Oxide, Pentylene Glycol, 4-t-butylcyclohexanol, Glyceryl Caprylate, Propanediol, Ethyl Lauroyl Arginate HCl, Glycerin.;4.8;Makeup Remover;Cleanser;membersihkan make up tanpa membuat kulit kering, menyejukkan dan melembabkan kulit
[NEW] KOSE Sekkisei Cleansing Cream;KOSE;Rp413.280;Coix seed oil (Emollient), Tea seed oil (Emollient), Angelica root extract (Whitens), Coix seed extract (Whitens), Melothria root extract (Whitens), Stearyl Glycyrrhetinate (Anti-inflammatory).;0;Makeup Remover;Cleanser;menghapus sisa-sisa makeup dan ketidaksempurnaan pada kulit untuk tampilan kulit wajah yang lebih bercahaya dan lembut. Membersihkan hingga ke pori-pori terdalam sekaligus mempertahankan kelembaban kulit. Meredakan kulit yang lelah dan kusam akibat terpapar sinar matahari.
Makeup Remover Perfect Cleansing Water Oil Clear;BIORE;Rp62.570;Aqua/Water, Dipropylene Glycol, PEG-12 Laurate, Butylene Glycol, PEG/PPG/Polybutene Glycol-8/5/3 Glycerin, PEG-8, PEG-6 Caprylic/Capric Glycerides, Sodium Citrate, Sodium Methyl Stearoyl Taurate, Citric Acid, Disodium EDTA, Phenoxyethanol, Methylparaben, O-cymen-5-ol;4.6;Makeup Remover;Cleanser;Membersihkan sisa makeup, kotoran dan minyak yang terperangkap dalam pori secara menyeluruh tanpa perlu digosok kuat, menjadikan kulit segar dan tetap lembut.
Bioderma Sensibio H2O Eye - Waterproof Makeup Remover;BIODERMA;Rp170.000;AQUA/WATER/EAU, ISOHEXADECANE, ISODODECANE, PROPANEDIOL, SODIUM CHLORIDE, CAPRYLIC/CAPRIC TRIGLYCERIDE, FRUCTOOLIGOSACCHARIDES, PANTHENOL, SODIUM CITRATE, MANNITOL, XYLITOL, COPPER GLUCONATE, CITRIC ACID, CETRIMONIUM BROMIDE, RHAMNOSE, POLYGLYCERYL-10 LAURATE, LAMINARIA OCHROLEUCA EXTRACT.;4.3;Makeup Remover;Cleanser;Membersihkan 97% makeup waterproof dengan mudah, 93% Memperkuat area mata & bulu mata, Mengandung 70% Micellar Water & 30% Oil untuk membersihkan waterproof makeup, namun tetap nyaman di mata & bibir tanpa meninggalkan rasa berminyak, Aman untuk pengguna kontak lensa
White Expert Make Up Remover;SAFI;Rp 39.900 - Rp 102.900;Aqua, Propanediol, PEG-6 Caprylic/Capric Glycerides, PEG-7 Glyceryl Cocoate, Betaine, Sodium PCA, Sodium Citrate, Disodium EDTA, Sodium Hyaluronate, Citric Acid, Nigella Sativa Seed Oil, Perfluorodecalin, 4-butylresorcinol, Fragrance, Phenoxyethanol, Chlorphenesin.;4.8;Makeup Remover;Cleanser;membersihkan riasan dan kotoran dengan seksama, menjaga kelembaban dan elastisitas kulit 
Lip & Eye Make Up Remover;MAYBELLINE;Rp 95.900 - Rp 145.900;Water, cyclopentasiloxane, isohexadecane, isopropyl palmitate, panthenol, poloxamer 184, dipotassium phosphate, potassium phosphate, green 6, sodium chloride, polyaminopropyl biguanide;5;Makeup Remover;Cleanser;Formula halus yang secara khusus diciptakan untuk mata sensitif dan kulit lembut di sekitar daerah mata, membersihkan makeup yang sudah lama dikenakan dan makeup tahan air, Dengan indah membersihkan dan menjernihkan kulit tanpa ada minyak
Lip & Eye Remover;ETUDE;Rp95.000;WATER / AQUA / EAU, CYCLOPENTASILOXANE, HEXYLENE GLYCOL, SODIUM CHLORIDE, LAURYL METHYL GLUCETH-10 HYDROXYPROPYLDIMONIUM CHLORIDE, PHENOXYETHANOL, CAPRYLYL/CAPRYL GLUCOSIDE, DIPOTASSIUM PHOSPHATE, ETHYLHEXYLGLYCERIN, DISODIUM EDTA, POTASSIUM PHOSPHATE, TOCOPHEROL;0;Makeup Remover;Cleanser;memberikan kelembutan di kulit namun efektif menghilangkan bekas makeup pada mata dan bibir. membersihkan kulit secara maksimal sekaligus melembapkan kulit.
