name;brand;price;ingredients;rating;sub-category;category;benefit
Removes Blackhead Nose Patch;FOCALSKIN;Rp28,000;AQUA, GLYCERIN, BUTYLENE GLYCOL, 1,2-HEXANEDIOL, CODONOPSIS LANCEOLATA ROOT EXTRACT, ARCTIUM LAPPA ROOT EXTRACT, SALIX ALBA (WILLOW) BARK EXTRACT, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, MAGNOLIA KOBUS BRANCH/FLOWER/LEAF EXTRACT, SCHISANDRA CHINENSIS FRUIT EXTRACT, HOVENIA DULCIS FRUIT EXTRACT, PHENOXYETHANOL, HYDROGENATED LECHITIN, POLYGLYCERYL-10 OLEATE, MENTHA PIPERITA EXTRACT, CHRYSANTHEMUM SINENSE FLOWER EXTRACT, PHYTOSTEROLS, ETHYLHEXYLGLYCERIN, MENTHA PIPERITA (PEPPERMINT) OIL, PANTHENOL, AQUA, HAMAMELIS VIRGINIANA WATER, PROPYLENE GLYCOL, 1,2-HEXANEDIOL, GLYCERIN, XANTHAN GUM, PHENOXYETHANOL, METHYLPARABEN, ETHYLHEXYLGLYCERIN, SODIUM HYALURONATE, PEG-40 HYDROGENATED CASTOR OIL, DIPROPYLENE GLYCOL, LONICERA JAPONICA (HONEYSUCKLE) FLOWER EXTRACT, MALVA SYLVESTRIS FLOWER EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, TARAXACUM OFFICINALE RHIZOME/ROOT EXTRACT, PAEONIA LACTIFLORA ROOT EXTRACT, VIOLA YEDOENSIS EXTRACT, MENTHA PIPERITA (PEPPERMINT) OIL, ALOE BARBADENSIS LEAF JUICE;5;Nose Pack;Treatment;Melarutkan komedo secara mendalam, Melembabkan dan menenangkan kulit, Mengecilkan pori-pori?menghaluskan kulit
Pig-nose Clear Black Head Perfect Sticker;HOLIKA HOLIKA;Rp11,000;Water, PVP, Dimethicone Copolyol, Kaolin, Titanium Dioxide, VP/ VA Copolymer, Propylene Glycol, Methylparaben, Citrus Limon (Lemon) Fruit Extract, CI 17200;4.3;Nose Pack;Treatment;mengangkat komedo secara efektif
Pig-nose Clear Black Head 3-Step Kit;HOLIKA HOLIKA;Rp39,600;Water Glycerin Propanediol Sodium Hyaluronate Hydroxyethylcellulose PEG60 Hydrogenated Castor Oil Erythritol Trehalose Caprylyl Glycol 12Hexanediol Disodium EDTA Dipotassium Glycyrrhizate Illicium Verum Anise Fruit Extract Citrus Medica Limonum Lemon Fruit Extract Diospyros Kaki Leaf Extract Citrus Aurantifola Lime Fruit Extract Aloe Barbadensis Leaf Juice Vitis Vinifera Grape Fruit Extract Chlorphenesin Phenoxyethanol Fragrance Parfum;4.4;Nose Pack;Treatment;mengangkat komedo dan mengecilkan pori-pori
YADAH Charcoal Cleansing Nose Pack;YADAH;Rp88,000;PVP, VP/VA Copolymer, Aqua, Glycerin, Bentonite, Charcoal Powder, Polyvinyl Alcohol, CI 77891, Kaolin, Phenoxyethanol, Butylene Glycol, Potassium Sorbate, Moroccan Lava Clay, Menthol, Sodium Hydroxide, Aloe Barbadensis Leaf Extract, Hamamelis Virginiana Leaf Extract, Sodium Dehydroacetate, Dipotassium Glycyrrhizate, 1,2-Hexanediol.;0;Nose Pack;Treatment;mengangkat komedo dan minyak berlebih di sekitar hidung
YADAH Cleansing Nose Pack;YADAH;Rp88,000;VP/VA Copolymer, Polyvinyl Alcohol, Aqua, Propylene Glycol, Glycerin, Bentonite, Kaolin, CI 77891, Methylparaben, Glyceryl Isostearate, Hamamelis Virginiana Leaf Extract, Alcohol Denat, Butylene Glycol, Ethylparaben, Propylparaben.;0;Nose Pack;Treatment;mengangkat komedo dan minyak berlebih di sekitar hidung
Tea Tree Blackhead Mask Nose Strips;BREYLEE;Rp37,500;Water, Polyvinyl Alcohol, Bamboo Charcoal, North American Witch Hazel (HAMAMELIS VIRGINIANA) Extract, Glycolic Acid, Allantoin, Xanthan Gum, Essence.;4.1;Nose Pack;Treatment;menghilangkan kotoran, komedo, minyak dan kotoran lain yang tersumbat dari daerah hidung / Dagu & Dahi.
