name;brand;price;ingredients;rating;sub-category;category;benefit
Dew Your Best Wash Off Mask;EVERSINCE;Rp129.000;Water, Glycerin, Butylene Glycol, 1,2-Hexanediol, Fragaria Vesca (Strawberry) Seed, Ammonium, Acryloyldimethyltaurate/VP Copolymer, Glucose, Chlorella Vulgaris Extract, Xanthan Gum, Caprylyl Glycol, Fructose, Fructooligosaccharides, Ethylhexylglycerin, Dipotassium Glycyrrhizate, Tromethamine, Anthemis Nobilis Flower Extract, Disodium EDTA, Phenoxyethanol, Acid Red 18 (CI 16255), Lycium Chinense Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Morus Nigra Fruit Extract, Ribes Nigrum (Black Currant) Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Rubus Fruticosus (Blackberry) Fruit Extract, Euterpe Oleracea Fruit Extract, Rubus Coreanus Fruit Extract, Vaccinium Myrtillus Fruit Extract, Aristotelia Chilensis Fruit Extract, Tocopherol.;5;Wash off Mask;Face Mask;memanjakan kulit lelahmu setelah hari yang panjang dan produktif.
Fresh Bowl Pack Charcoal;BRING GREEN;Rp31.200;Water, Polyvinyl Alcohol, Alcohol Denat., Charcoal Powder, Pentylene Glycol, Xanthan Gum, Chondrus Crispus Extract, C12-14 Alketh-12, Caprylyl Glycol, Chlorella Vulgaris Extract, Glucose, Sodium Citrate, Saccharum Officinarum (Sugarcane) Extract, Butylene Glycol, Fructooligosaccharides, Fructose, Rosmarinus Officinalis (Rosemary) Leaf Oil, 1,2-Hexanediol, Ethylhexylglycerin.;0;Wash off Mask;Face Mask;membersihkan kulit dari kotoran dan sebum berlebih. Mengeluarkan sebum dan kotoran pada kulit Anda. menyerap sebum dan menghilangkan kotoran dari kulit. Menyegarkan.
Feeling Beautiful Detoxifying Charcoal & Black Sugar Mud Mask 175ml;FREEMAN BEAUTY;Rp55.750;Water/Aqua/Eau, Bentonite, Kaolin, Glycerin, Magnesium Aluminum Silicate, Carbon, Maris Limus (Silt), Sucrose, Zingiber Officinale (Ginger) Root Extract, Diazolidinyl Urea, Carica Papaya (Papaya) Fruit Extract, Sodium Polyacrylate, Xanthan Gum, Disodium EDTA, Methylchloroisothiazolinone, Rubus Idaeus (Raspberry) Fruit, Methylisothiazolinone, Propylene Glycol, Musa Sapientum (Banana) Fruit Extract, Cocos Nucifera (Coconut) Extract, Psidium Guajava Fruit Extract, Cymbopogon Schoenanthus Extract, Maranta Arundinacea Root Extract, Extract, Santalum Album (Sandalwood) Extract, Macrocystis Pyrifera Extract, Nasturtium Officinale Extract, Aleurites Moluccana Extract, Fragrance (Parfum), Iron Oxide (CI 77499). Activated Charcoal;5;Wash off Mask;Face Mask;meningkatkan kelembutan dan kesehatan kulit secara menyeluruh. membebaskan minyak dan kotoran dari kulit tanpa memberikan efek kering berlebihan. memberikan kelembapan, melembutkan permukaan kulit yang kasar dan memudarkan garis halus pada wajah.
Moisturize Rose Jelly Mask;EILEEN GRACE;Rp319.000;Aloe Barbadensis, L-Ascorbic Acid, Rosa Gallica Flower Powder, Hyaluronic Acid, Honey Extract, Hydrolyzed Adansonia Digitata Extract, Butylene Glycol, Panthenol, Escin, Glycerin, Ruscus, Aculeatus Root Extract, Ammonium Glycyrrhizate, Centella Asiatica Extract, Hydrolyzed Yeast Protein, Calendula Officinalis Flower Extract, Water, Chondrus Crispus Extract, Sodium Hyaluronate, Acrylates/C10-30 Alkyl Acrylate, Crosspolymer, Coceth-7,  PPG-1-PEG-9 Lauryl Glycol Ether, PEG-40 Hydrogenated Castor Oil, De-ionized Water, 1.3-Propanediol, Chlorphenesin, Triethanol amine, Glycerol, Carbomer, Parfum;4.3;Wash off Mask;Face Mask;bantu merawat kulit yang berjerawat, Mencerahkan kulit, Menyamarkan bekas jerawat & noda hitam, Merawat skin barrier, Meningkatkan kelembapan kulit
Blue Tansy Mask 50gr;TRUEVE;Rp 22.989 - Rp 126.084;Aqua, Methyl Propanediol, Butylene Glycol, Tanacetum annuum Flower Oil, Glycerin, Lactobacillus / Collagen Ferment Filtrate, Salicylic Acid, Niacinamide, Dipotassium glycyrrhizate, Houttuynia cordata Extract, Soluble Collagen, Tocopheryl Acetate, Sodium PCA, Ceramide EOP, Ceramide AP, Ceramide NS, Ceramide AS, Ceramide NP, Glucosyl Ceramide, Hydrogenated Lecithin, Phospholipids, Cholesterol, Sodium Hyaluronate, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Potassium Hyaluronate, Dimethylsilanol hyaluronate, Ascorbyl Propyl Hyaluronate, Copper Tripeptide-1, Carbomer, Phenoxyethanol, Panthenol, PEG-40 Hydrogenated Castor Oil, Triethanolamine, Dmdm Hydantoin, Parfum, Iodopropynyl Butylcarbamate, Glyceryl Stearate, 2,3-Butanediol, Acrylates/c10-30 Alkyl Acrylate Crosspolymer, Sodium Hydroxide, CI 42090;4.3;Wash off Mask;Face Mask;melembapkan sekaligus menenangkan kulit yang kemerahan. memberikan kelembaban ekstra pada kulit serta membantu memperkuat lapisan perhanan kulit (skin barrier). membantu mengangkat kotoran penyumbatan pori.
Mugwort Pore Clarifying Wash Off Pack;AXIS-Y;Rp199.000;Artemisia Princeps Extract, Kaolin, Dipropylene Glycol, Bentonite, Betaine, Phaseolus Angularis Seed Powder, Laminaria Japonica Extract, Eclipta Prostrata Leaf Extract, Avena Sativa (Oat) Kernel Extract, Pteris Multifida Extract, Cynara Scolymus (Artichoke) Leaf Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Vigna Radiata Seed Extract, Houttuynia Cordata Extract, Cryptomeria Japonica Leaf Extract, Nelumbo Nucifera Leaf Extract, Hydrogenated Lecithin, Sodium Hyaluronate, 1,2Hexanediol, Methylpropanediol, Xanthan Gum, Glycerin, Chromium Oxide Greens, Charcoal Powder, Water, Beta-Glucan, Polyquaternium-51, Fructooligosaccharides, Allantoin, Hydrolyzed Hyaluronic Acid, Butylene Glycol, Camellia Sinensis Leaf Powder, Saccharomyces Ferment Filtrate, Hydroxyacetophenone, Ethylhexylglycerin, Rosmarinus Officinalis (Rosemary) Leaf Oil;4.5;Wash off Mask;Face Mask;membersihkan pori-pori dan mengontrol sebum berlebih, mengembalikan hidrasi kulit tanpa membuat kulit kering atau terkelupas.
Honey Mask 120 gr;I'M FROM;Rp500.650;Honey, Caprylic/Capric Triglyceride, PEG-7 Glyceryl Cocoate, Disteardimonium Hectorite, Macadamia Integrifolia Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Pentylene Glycol, Microcrystalline Wax, Polysorbate 20, Butyrospermum Parkii (Shea) Butter, Beeswax, Tocopheryl Acetate, Argania Spinosa Kernel Extract, Corylus Avellana (Hazel) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Snail Secretion Filtrate, Water, Bambusa Vulgaris Water, Nelumbo Nucifera Flower Water, Aloe Barbadensis Leaf Water, Propolis Extract, Beta-Glucan, Bee Venom, Citrus Paradisi (Grapefruit) Fruit Extract, Sophora Angustifolia Root Extract, Eugenia Caryophyllus (Clove) Flower Extract, Eucalyptus Globulus Leaf Extract, Punica Granatum Fruit Extract, Bambusa Vulgaris Extract, Butylene Glycol, Glycerin;5;Wash off Mask;Face Mask;memberikan kelembapan dan nutrisi yang dalam, serta menjaga elastisitas kulit yang membuat kulit tampak kenyal sekaligus sehat bercahaya. Masker ini juga efektif menghilangkan komedo putih dan mengangkat sel kulit mati untuk tampilan kulit yang bersih dan cerah.
Feeling Beautiful Polishing Charcoal & Black Sugar Gel Mask & Scrub 175ml;FREEMAN BEAUTY;Rp55.750;Sucrose, Propylene Glycol, Carbon, Kaolin, Musa Sapientum (Banana) Fruit Extract , Cocos Nucifera (Coconut) Extract, Zingiber Officinale (Ginger) Root Extract, Psidium Guajava Fruit Extract, Cymbopogon Schoenanthus Extract, Carica Papaya (Papaya) Fruit Extract, Maranta Arundinacea Root Extract, Rubus Idaeus (Raspberry) Fruit Extract, Santalum Album (Sandalwood) Extract, Macrocystis Pyrifera Extract, Nasturtium Officinale Extract, Aleurites Moluccana Extract, Lavandula Angustifolia (Lavender) Oil, Carbomer, Fragrance (Parfum), Iron Oxide (CI 177491).;4.8;Wash off Mask;Face Mask;membersihkan pori-pori secara instan dan mengelupas untuk membantu menghaluskan kulit
Rose B3 Brightening Jelly Mask;THE ORIGINOTE;Rp39.600;Aqua, butylene glycol, glycerin, niacinamide, triethanolamine, 1,2, hexanediol, carbomer, tranexamic acid, allantoin, glutathione, sodium hyaluronate, rosa damascena flower, ascorbic acid, phenoxyethanol, houttuynia cordata extract, centella asiatica extract, PEG-40 hydrogenated castor oil, hydroxyacetophenone, bletilla striata root extract, ampelopsis japonica root extract, tribulus terrestris extract, paeonia lactiflora root extract, dictamnus desycarpus root extract, poria cocos extract, atractyloides macrocephala root extract, rosa moschata seed oil, vitis vinifera (grape) fruit extract, CI 16255, CI 42090, CI 15985;5;Wash off Mask;Face Mask;membantu membersihkan dan memberi rasa kencang pada kulit, mencerahkan wajah serta membantu menghaluskan wajah
Vinoperfect Glycolic Peel Mask;CAUDALIE;Rp477.000;Aqua/Water/Eau, Glycerin, Coco-Caprylate/Caprate, Sorbitan Stearate, Glyceryl Stearate SE, Cetearyl Alcohol, Triheptanoin, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cetyl Alcohol, Silica, Squalane, Vitis Vinifera (Grape) Seed Oil, Palmitoyl Grapevine Shoot Extract, C15-19 Alkane, Glycolic Acid, Bisabolol, Benzyl Alcohol, Sodium Hydroxide, Citric Acid, Caprylyl Glycol, Lactic Acid, Xanthan Gum, Polyglyceryl-6 Laurate, Arginine, Paeonia Lactiflora Root Extract, Tartaric Acid, Polyglycerin-6, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Sorbitan Oleate, Glucose, Dehydroacetic Acid, Sorbitan Isostearate, Acer Saccharum (Sugar Maple) Extract, Carbomer, Sodium Phytate, Papain, 1,2-Hexanediol, Algin, Citrus Limon (Lemon) Peel Oil, Parfum (Fragrance).;4.5;Wash off Mask;Face Mask;mencerahkan kulit agar tampak lebih merata. Mengeksfoliasi kulit dan mengurangi tampilan noda hitam. memperbaiki tekstur kulit dan memperbaiki sel kulit.
