name;brand;price;ingredients;rating;sub-category;category;benefit
Bouncy & Firm Lip Treatment;LANEIGE;Rp342.000;HYDROGENATED POLY(C6-14 OLEFIN), HYDROGENATED POLYISOBUTENE, ETHYLENE/PROPYLENE/STYRENE COPOLYMER, CAPRYLIC/CAPRIC TRIGLYCERIDE;4;Lip Balm;Lip Care;mengencangkan serta membuat bibir tampak halus dan juicy. melembapkan bibirmu bahkan sebelum menggunakan makeup. Memperhalus tekstur bibir, Melembapkan bibir membuat bibir tampak kenyal, kencang, dan terhidrasi. menjaga kelembapan lapisan terluar bibir agar tampak sehat & halus 
Natural Melting Lip Balm;YNM;Rp119.000;Pentaerythrityl Tetraisostearate, Octyldodecanol, Ozokerite, Squalane, Diisostearyl Malate, Tridecyl Trimellitate, U88Bis-Diglyceryl Polyacyladipate-2, U87Polybutene, Beeswax, Polyethylene, Silica Dimethyl Silylate, Ethylhexylglycerin, Glyceryl Caprylate, Caprylyl Glycol, Butyrospermum Parkii (Shea) Butter, Mangifera Indica (Mango) Seed Butter, Argania Spinosa Kernel Oil, Camellia Japonica Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Carthamus Tinctorius (Safflower) Seed Oil, 1,2-Hexanediol, Water, Propolis Extract, Butylene Glycol.;4.7;Lip Balm;Lip Care;melapisi kulit dengan hidrasi dan nutrisi yang dalam. menambah vitalitas pada bibir Anda.
Smoochies Lipbalm Lemonade;EMINA;Rp34.400;Beeswax, Mineral Oil (Paraffinum Liquidum), Microcrystalline Wax, Ethylhexyl Methoxycinnamate, Fragrance, Hydrogenated Polyisobutene, Butyl Methoxydibenzoylmethane, Olive (Olea Europea) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Aluminium Starch Octenylsuccinate, Squalane, Diisostearyl Malate, Aluminium Hydroxide, BHT, Propylparaben, Isopropyl Titanium Triisostearate, Aqua, Tocopheryl Acetate, Cucumis Sativus (Cucumber) Fruit Extract, Phenoxyethanol, Methylparaben, Ethylparaben, Ci 47005, Ci 77288.;4.2;Lip Balm;Lip Care;melembabkan bibir yang pecah-pecah, tampilan bibir Anda tetep sehat dan cantik.
Biome Barrier™ Melting Moisture Lip Balm;UIQ;Rp197.100;Ricinus Communis Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Simmondsia Chinensis (Jojoba) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Synthetic Wax, Bis-Diglyceryl Polyacyladipate-2, Synthetic Fluorphlogopite, Butyrospermum Parkii (Shea) Butter, Hydrogenated Vegetable Oil, Theobroma Grandiflorum Seed Butter, Sucrose Tetrastearate Triacetate, Diglyceryl Sebacate/Isopalmitate, Candelilla Wax Esters, CI 15985, Polyglyceryl-2 Triisostearate, Diisostearyl Malate, CI 15850, Polyglyceryl-2 Diisostearate, Copernicia Cerifera Wax, CI 77499, Tocopherol, Ceramide NP, Bacillus Ferment, 1,2-Hexanediol, Ethylhexylglycerin.;5;Lip Balm;Lip Care;membantu merawat kelembapan dan kelembutan bibir serta menjaganya tetap ternutrisi. Memberikan tampilan warna bibir rosy red yang merona.
24/7 Wondefullip Serum;DAZZLE ME;Rp18.250;Ethylhexyl Palmitate, Tridecyl Trimellitate, Hydrogenated Polydecene, Polyisobutene, Phenoxyethanol, Fragrance, Ethylhexylglycerin, Hyaluronic Acid, Vitis Vinifera (Grape) Seed Extract, Punica Granatum Fruit Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Rosa Rugosa Flower Oil, CI 45410.;4.6;Lip Balm;Lip Care;Menutrisi bibir siang dan malam, meredakan bibir kencang dan kering, mencerahkan warna bibir, mengurangi kerutan bibir dan pelembab tahan lama. REHIDRASI BIBIR KERING
Hypergloss Lip Balm;DEAR ME BEAUTY;Rp 62.300 - Rp 66.750;Moisturizing Oil, Hyaluronic Acid, Shea Butter, Cocoa Butter, 3 Types of Peptide, Vitamin E, UV Filter;4.5;Lip Balm;Lip Care;Menjadikan bibir lembut, natural dengan pulasan warna yang intens, serta melindungi bibir dengan UV filter.
Ceramoist Glow Lip Serum;BARENBLISS;Rp58.650;Ethylhexyl Palmitate, Polybutene, Tridecyl Trimellitate, Octyldodecyl Stearoyl Stearate, Silica Dimethyl Silylate, C12-15 Alkyl Benzoate, Hydrogenated Styrene/Isoprene Copolymer, 1,2-Hexanediol, Tocopheryl Acetate, Phytosteryl Isostearate, Vitis Vinifera (Grape) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Safflower Oil/Palm Oil Aminopropanediol Esters, Fragrance, CI 45380, CI 45410, CI 19140.;4.5;Lip Balm;Lip Care;sangat melembabkan untuk menjaga bibir tetap lembut dan terhidrasi. memberikan warna merah muda alami pada bibir dan tampak lebih sehat dengan menutrisi dan mencerahkan bibir gelap secara bertahap. menghidrasi bibir, mengunci kelembapan, dan menutrisi bibir.
Tinted Lip Balm Strawberry Kiss;LIPLAPIN;Rp52.200;Beeswax, Butyrospermum Parkii Shea Butter, Cocoa Buter, Simmondsia Chinensis Seed Oil, Prunus amygdalus dulcis oil, Coconut Cocos Nucifera Oil, Tocopheryl Acetate, Flavor, ci 73915, CI 77400.;4;Lip Balm;Lip Care;melembabkan bibir yang kering pecah-pecah agar lebih lembab, halus dan sehat
Focallure x Sanrio Care Plus Lip Balm;FOCALLURE;Rp57.800;TRIETHYLHEXANOIN, POLYISOBUTENE, BIS-DIGLYCERYL POLYACYLADIPATE-2, MICROCRYSTALLINE WAX, CI 77491, SQUALANE, SILICA DIMETHYL SILYLATE, CI 77891, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, SIMMONDSIA CHINENSIS SEED OIL, SYNTHETIC WAX, TOCOPHEROL, ASCORBYL TETRAISOPALMITATE, CI 15850, SODIUM HYALURONATE, HYDROXYSTEARIC ACID, GLYCERYL CAPRYLATE, CITRUS AURANTIUM DULCIS PEEL OIL;4.8;Lip Balm;Lip Care;meleleh dan memberikan efek glowing yang sempurna. Merawat dan menutrisi bibir, menyamarkan garis-garis bibir dan memberikannya efek glossy layaknya jelly yang kenyal. memberikan bibir tampilan cerah memukau yang berkilauan sepanjang hari.
Reve de Miel Lip Moisturizing Stick;NUXE;Rp165.000;Madu, Minyak Bunga Matahari Organik, Minyak Camelina Organik.;5;Lip Balm;Lip Care;melembutkan bibir yang sangat kering dan membuatnya lebih kenyal sepanjang hari. Sensasi bibir kering  berkurang.
